uuid,name,recipient,project_type,category,address,chain,contract_type,transactions_90D,transactions_180D,active_addresses_90D,active_addresses_180D,farcaster_users_90D,farcaster_users_180D,daily_active_addresses_90D,daily_active_addresses_180D,block_explorer
89eb0a1c-36f6-4455-af98-c822064425bb,0x,0xE4EE538019673501F4B75de5aF5CC073Ec0A1487,App,DEX,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Base,dapp_contract,1543115.0,2811827.0,154685.0,361243.0,10746.0,28663.0,3984.0,5434.0,https://basescan.org/address/0xdef1c0ded9bec7f1a1670819833240f027b25eff
9dbc583f-6672-48cd-9ddc-90d35e1a9474,5050IO,0xA89946F00052Bc385B3121b45420316a7cE20E60,App,Donations,0x0ce9a74dc442b8b7dc4b3edd5833cad8ac52afb9,Base,trace_contract,153.0,153.0,12.0,12.0,4.0,4.0,0.0,0.0,https://basescan.org/address/0x0ce9a74dc442b8b7dc4b3edd5833cad8ac52afb9
b4d81636-0080-49bd-8039-0721b3ea716c,Aerodrome Finance,0xc687f7c9BDfF8d40cF4f789FA105f7dCF0771d6a,App,DEX,0x940181a94a35a4569e4529a3cdfb74e38fd98631,Base,token_contract,26251866.0,36012251.0,196067.0,300062.0,14463.0,23948.0,7605.0,7534.0,https://basescan.org/address/0x940181a94a35a4569e4529a3cdfb74e38fd98631
af197310-d16f-4b6d-8b14-6c18a60ef145,AI Frames Creator,0x980F5aC0Fe183479B87f78E7892f8002fB9D5401,Other Application,Frames,0x02e4227ed20379db2999511609b8e2b28f73f0e0,Optimism,dapp_contract,191.0,6531.0,1.0,2.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0x02e4227ed20379db2999511609b8e2b28f73f0e0
c31e36bc-69ad-40e8-a3b9-29f5c1d6d86a,AI,0xf1a871aF236eC0Da070C3b09302270Ccf4E35794,App,Real World Assets,0xf1a871af236ec0da070c3b09302270ccf4e35794,Base,trace_contract,1880.0,2356.0,388.0,475.0,17.0,18.0,9.0,6.0,https://basescan.org/address/0xf1a871af236ec0da070c3b09302270ccf4e35794
795a96c7-4d7e-4c58-8958-aad52d6a8f12,Air3,0x84EC34a8b64e9A40248599fe0f8afA9d66742Fe0,App,Art Marketplace,0xbeebbaee8f085f506ce0ea3591f8fbb9c24af356,Mint,pending_mint,3156.0,3156.0,2168.0,2168.0,328.0,328.0,27.0,13.0,https://explorer.mintchain.io/address/0xbeebbaee8f085f506ce0ea3591f8fbb9c24af356
62729a7e-c90a-4494-8391-3646724a2fce,AlfaFrens,0x908f23Be36C2447db79Df2aE3A8A21c079217546,App,Community & Curation,0x30e0b740acfb45b6edb9eed40094134f24d8f159,Base,factory_contract,1191.0,23174.0,795.0,15395.0,1.0,4.0,9.0,86.0,https://basescan.org/address/0x30e0b740acfb45b6edb9eed40094134f24d8f159
657d3052-63b9-499a-8898-ee74a2d4c0e7,Amazing Hunt,0x9D63038e7f74bc089eb38e61Be8Da937918900D6,App,Art NFTs,0x0db19369d6d62237d065677cf05c1b0a1236bb0a,Optimism,dapp_contract,1179.0,1179.0,3.0,3.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0x0db19369d6d62237d065677cf05c1b0a1236bb0a
3d669a90-f377-4e3b-91f0-8d0818d5f1f3,Another World,0x6cfbF06E8b6612B39333eA7c230208D1d178278d,App,Gaming,0x56edafc97279c53a74c1c105abeebc79e0936c73,Optimism,dapp_contract,57.0,142.0,3.0,5.0,2.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0x56edafc97279c53a74c1c105abeebc79e0936c73
564c6ffc-f42b-41d2-aee7-bf808411c32f,Aragon ,0x0000000000000000000000000000000000000000,Other Application,Other Category,0x1b6632d1357d26055d6452e3b3bebd1c1d982e86,Base,factory_contract,847.0,1482.0,414.0,709.0,10.0,25.0,6.0,5.0,https://basescan.org/address/0x1b6632d1357d26055d6452e3b3bebd1c1d982e86
6abc3227-4e7f-4786-863c-abdd23f488a2,ArbiLearn,0x01133c3834a96aDd681a9C9Ad3b2f955968ed60F,App,Community & Curation,0x85ba183fb4c16d435b076dde459dafc8eff864d8,Optimism,trace_contract,18.0,18.0,10.0,10.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0x85ba183fb4c16d435b076dde459dafc8eff864d8
72d91704-0a5f-4ec7-9e6b-92d5d72df0bc,ArbiLearn,0x01133c3834a96aDd681a9C9Ad3b2f955968ed60F,App,Community & Curation,0x85ba183fb4c16d435b076dde459dafc8eff864d8,Optimism,trace_contract,18.0,18.0,10.0,10.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0x85ba183fb4c16d435b076dde459dafc8eff864d8
bfaa1c75-7b03-4b76-bdbb-b8a2916bfab9,Arcadia Finance,0x0000000000000000000000000000000000000000,App,Lending,0xda14fdd72345c4d2511357214c5b89a919768e59,Base,dapp_contract,1030.0,1504.0,407.0,701.0,93.0,181.0,5.0,5.0,https://basescan.org/address/0xda14fdd72345c4d2511357214c5b89a919768e59
df4b7415-d79b-4bdb-86f0-2ce0d2b86dc2,ArtGridz,0x0000000000000000000000000000000000000000,App,Community & Curation,0xc0011bb70cc2f19208ef01f88dd16b43250c7f77,Base,trace_contract,15.0,15.0,10.0,10.0,1.0,1.0,0.0,0.0,https://basescan.org/address/0xc0011bb70cc2f19208ef01f88dd16b43250c7f77
fdceb040-c3e7-4096-a801-6c75adf400ed,Attesta_Mesta,0xA8F0048A0d1A04663Ca5010d0bEaC5BCAEeA0eef,App,Payments,0x42d41fe67832eaead51b75d61a132d16a86892f7,Base,unknown,,,,,,,,,https://basescan.org/address/0x42d41fe67832eaead51b75d61a132d16a86892f7
8de485fb-2822-4eac-b6e1-a064604317d1,Automod,0x704CF202792341d79A9Fd6DD97046aa7eF3F4319,App,Channels,0x704cf202792341d79a9fd6dd97046aa7ef3f4319,Base,trace_contract,53.0,416.0,35.0,127.0,3.0,11.0,0.0,1.0,https://basescan.org/address/0x704cf202792341d79a9fd6dd97046aa7ef3f4319
0592c036-8570-4c55-83bd-759ac99860ad,Avantis ,0xeAb4717efb29f91429dB6322F42Edc53C94F0941,App,Real World Assets,0xa96f577821933d127b491d0f91202405b0dbb1bd,Base,dapp_contract,16391.0,29396.0,14205.0,24583.0,8878.0,14025.0,167.0,148.0,https://basescan.org/address/0xa96f577821933d127b491d0f91202405b0dbb1bd
0ca5ba62-a46f-4ae6-b070-c95df77a8c27,Avantis ,0xeAb4717efb29f91429dB6322F42Edc53C94F0941,App,Real World Assets,0x5ff292d70ba9cd9e7ccb313782811b3d7120535f,Base,dapp_contract,2563101.0,2998214.0,11193.0,18235.0,5506.0,8504.0,594.0,456.0,https://basescan.org/address/0x5ff292d70ba9cd9e7ccb313782811b3d7120535f
b19c03b3-1c99-44bd-af7b-ac398dd1bdee,Avantis ,0xeAb4717efb29f91429dB6322F42Edc53C94F0941,App,Real World Assets,0x83084cb182162473d6feffcd3aa48ba55a7b66f7,Base,token_contract,23346.0,32911.0,8803.0,11180.0,2834.0,3191.0,146.0,99.0,https://basescan.org/address/0x83084cb182162473d6feffcd3aa48ba55a7b66f7
f037bbd9-1611-4f70-8c24-66a8de113c05,Avantis ,0xeAb4717efb29f91429dB6322F42Edc53C94F0941,App,Real World Assets,0xe9fb8c70af1b99f2baaa07aa926fcf3d237348dd,Base,trace_contract,983521.0,1435188.0,10586.0,17343.0,5142.0,7941.0,523.0,398.0,https://basescan.org/address/0xe9fb8c70af1b99f2baaa07aa926fcf3d237348dd
fbb8d2a3-90a3-478a-ae7b-ee6c50cb024a,Avantis ,0xeAb4717efb29f91429dB6322F42Edc53C94F0941,App,Real World Assets,0x944766f715b51967e56afde5f0aa76ceacc9e7f9,Base,token_contract,27349.0,38013.0,9931.0,12029.0,3844.0,4383.0,166.0,112.0,https://basescan.org/address/0x944766f715b51967e56afde5f0aa76ceacc9e7f9
ec433206-94a7-46b5-aefd-f2fe2901df93,Avventura,0x6bAFF8A3449cc2E196F4b873f49e03E09345B1E1,App,Gaming,0x595ab9ace017d77960eeae61d29b3d44bcf53f17,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0x595ab9ace017d77960eeae61d29b3d44bcf53f17
9a65dbec-2fb8-4889-9ef3-e1e2bbef14d4,baby Dragon,0xAa66fC4433DFD254F05A720A8c8a2f1F2fbDCB58,App,Meme Community,0xa5f8daa537afeca842cdd39758744fd3155a26cb,Base,token_contract,,,,,,,,,https://basescan.org/address/0xa5f8daa537afeca842cdd39758744fd3155a26cb
0a111b32-b39c-4f9e-8e2c-52452c31016f,Balancer,0x6a2E16EA3a608E8D697B3fc0f59d0012A76901e4,Other Application,DEX,0xba12222222228d8ba445958a75a0704d566bf2c8,Optimism,trace_contract,1329946.0,3012669.0,13674.0,261872.0,4501.0,25848.0,512.0,1900.0,https://optimistic.etherscan.io/address/0xba12222222228d8ba445958a75a0704d566bf2c8
36037695-465b-46bf-8af8-917d96a2d176,Balancer,0x6a2E16EA3a608E8D697B3fc0f59d0012A76901e4,App,DEX,0xba12222222228d8ba445958a75a0704d566bf2c8,Mode,dapp_contract,23711.0,23721.0,2443.0,2447.0,915.0,915.0,51.0,25.0,https://explorer.mode.network/address/0xba12222222228d8ba445958a75a0704d566bf2c8
9bdddd91-6261-4fe4-acc6-9b16acfbda38,Balancer,0x6a2E16EA3a608E8D697B3fc0f59d0012A76901e4,Other Application,DEX,0xba12222222228d8ba445958a75a0704d566bf2c8,Base,trace_contract,1104614.0,2312828.0,25351.0,60401.0,1401.0,3069.0,589.0,752.0,https://basescan.org/address/0xba12222222228d8ba445958a75a0704d566bf2c8
bc122237-96a4-48b9-a568-acd523b799cb,Balancer,0x6a2E16EA3a608E8D697B3fc0f59d0012A76901e4,App,DEX,0xba12222222228d8ba445958a75a0704d566bf2c8,Optimism,trace_contract,1329946.0,3012669.0,13674.0,261872.0,4501.0,25848.0,512.0,1900.0,https://optimistic.etherscan.io/address/0xba12222222228d8ba445958a75a0704d566bf2c8
d8a47ba1-e10c-4499-80f1-17694ed786b1,Balancer,0x6a2E16EA3a608E8D697B3fc0f59d0012A76901e4,App,DEX,0xba12222222228d8ba445958a75a0704d566bf2c8,Base,trace_contract,1104614.0,2312828.0,25351.0,60401.0,1401.0,3069.0,589.0,752.0,https://basescan.org/address/0xba12222222228d8ba445958a75a0704d566bf2c8
51f04987-614d-412f-bd4b-d6ac060f5b41,Bankless Academy,0xe1887fF140BfA9D3b45D0B2077b7471124acD242,App,Other Media NFTs,0x235f3dfe5106f137d8b137c1b7fa115076e8b476,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0x235f3dfe5106f137d8b137c1b7fa115076e8b476
b20f0560-d71d-4d4f-aeae-e65092a146ca,Bankless Academy,0xe1887fF140BfA9D3b45D0B2077b7471124acD242,App,Frames,0xbdded96eb5334406b4c204c02b08f9a9fb0a92dc,Base,unknown,,,,,,,,,https://basescan.org/address/0xbdded96eb5334406b4c204c02b08f9a9fb0a92dc
12aef6c3-f681-4483-80be-d754b7f1990a,Bario Entertainment System,0x702ba46435D1E55B18440100BC81EB055574875e,App,Gaming,0x814fe70e85025bec87d4ad3f3b713bdcaac0579b,Base,token_contract,3630.0,3630.0,584.0,584.0,61.0,61.0,9.0,4.0,https://basescan.org/address/0x814fe70e85025bec87d4ad3f3b713bdcaac0579b
08868559-3e11-4d15-9ec4-6a589a2d91f2,Based Bits,0x1d671d1B191323A38490972D58354971E5c1cd2A,App,Art NFTs,0xe842537260634175891925f058498f9099c102eb,Base,dapp_contract,4469.0,6367.0,192.0,294.0,121.0,170.0,49.0,35.0,https://basescan.org/address/0xe842537260634175891925f058498f9099c102eb
2243495c-9a80-4741-9b5c-effae2ec39f5,Based Bodega,0x75C83356987c8d813829D9FBb5DE504b547750A6,Other Application,Other Category,0xb472838c1fb18aa671a63bdd42b0c00e34ce622a,Base,token_contract,374.0,1029.0,74.0,157.0,34.0,65.0,4.0,5.0,https://basescan.org/address/0xb472838c1fb18aa671a63bdd42b0c00e34ce622a
fdb1b477-97c1-40a3-8fba-8cdcd1db580b,BasedChad,0x6E23873AB8dD6Fb4823dF8A92D43643Fff537684,App,Meme Community,0x17931cfc3217261ce0fa21bb066633c463ed8634,Base,token_contract,9051.0,49158.0,1329.0,8860.0,147.0,1202.0,30.0,106.0,https://basescan.org/address/0x17931cfc3217261ce0fa21bb066633c463ed8634
088667fe-da88-4c9d-a185-b48ae63d48ea,Based Onchain Dinos,0x777c47498b42dbe449fB4cB810871A46cD777777,Other Application,Art NFTs,0xd4c5292b9689238f0a51c8505b1d1d6714ce95a0,Base,trace_contract,260.0,1612.0,74.0,486.0,30.0,176.0,1.0,4.0,https://basescan.org/address/0xd4c5292b9689238f0a51c8505b1d1d6714ce95a0
127b9325-9491-42cb-af85-94a69055b52a,Basepaint,0xb48E8dA63c2aFc5633702B7acf4BDe830c1dE48b,App,Art NFTs,0xe6249eafdc9c8a809fe28a5213120b1860f9a75f,Base,dapp_contract,5574.0,12738.0,412.0,661.0,161.0,227.0,43.0,55.0,https://basescan.org/address/0xe6249eafdc9c8a809fe28a5213120b1860f9a75f
83ab7eff-40a3-4d89-bf28-368a5a16faa3,BaseSwap ,0xbD90Fa61ee83123A5c42EB2024Cd00FEDBb932AE,App,DEX,0x2b0a43dccbd7d42c18f6a83f86d1a19fa58d541a,Base,trace_contract,33692.0,104890.0,17.0,54.0,3.0,8.0,2.0,2.0,https://basescan.org/address/0x2b0a43dccbd7d42c18f6a83f86d1a19fa58d541a
550daa9a-e20c-439f-b816-7a0eb229b5c1,BCard,0x74fa01a5D0ef8039f1E14F4d4C8f90e8602e07B4,App,Donations,0xdec5bd388d7eeeee6c613a6eb75abcab0f6e3bdc,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0xdec5bd388d7eeeee6c613a6eb75abcab0f6e3bdc
52af194c-b618-47a2-9a64-61c27a21d16b,$BDOOGS,0x823c6115651D915614EB8d9f899d6d1FA939936D,App,Meme Community,0xfcb65dc6758e2cfd8f1dcdfad185bd4648b0e9c5,Base,token_contract,10.0,10.0,7.0,7.0,3.0,3.0,0.0,0.0,https://basescan.org/address/0xfcb65dc6758e2cfd8f1dcdfad185bd4648b0e9c5
02ca9ef9-5bb5-4055-b03f-070f6ad6a96b,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x7e240c368272da4bfd77bf5dd0151c8cb57ab609,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0x7e240c368272da4bfd77bf5dd0151c8cb57ab609
05a11f31-2eea-4398-99bd-0d0dadfa1b80,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x43f6de3d9fb0d5eed93d7e7e14a8a526b98f8a58,Optimism,token_contract,,,,,,,,,https://optimistic.etherscan.io/address/0x43f6de3d9fb0d5eed93d7e7e14a8a526b98f8a58
05b1472f-c1ae-4d15-b416-a412ea8fa632,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x4609a582cb1e36b328a9479ccd3fb152cef76b22,Optimism,token_contract,,,,,,,,,https://optimistic.etherscan.io/address/0x4609a582cb1e36b328a9479ccd3fb152cef76b22
08b50257-21cf-4c92-bc52-e57274572d38,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x32b2ff41e72ee243c8835bd44476375afe3a38bb,Optimism,token_contract,,,,,,,,,https://optimistic.etherscan.io/address/0x32b2ff41e72ee243c8835bd44476375afe3a38bb
094cdfb8-2eca-4ed7-84a2-5860f0450ea5,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x48b3edf0d7412b11c232bd9a5114b590b7f28134,Optimism,token_contract,2.0,26.0,2.0,13.0,1.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0x48b3edf0d7412b11c232bd9a5114b590b7f28134
09baa82a-7357-46e3-92f5-e9eee6fcf78f,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x55d0efec44ee905fc3e12ccb9f25bbd5cce0ab9c,Optimism,factory_contract,2468.0,2468.0,1658.0,1658.0,1011.0,1011.0,23.0,11.0,https://optimistic.etherscan.io/address/0x55d0efec44ee905fc3e12ccb9f25bbd5cce0ab9c
10bf9064-0058-4f57-91bc-2ac017abf855,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x5cd57fe9d760e6302aba167993a0d1cc03895ed9,Optimism,token_contract,4.0,19.0,5.0,19.0,2.0,3.0,0.0,0.0,https://optimistic.etherscan.io/address/0x5cd57fe9d760e6302aba167993a0d1cc03895ed9
16f41f43-ca2e-434e-8f45-36269ef321da,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x1c45f783fcbab05abbb93e421bc55b38b1d6c6cb,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0x1c45f783fcbab05abbb93e421bc55b38b1d6c6cb
1852c9c0-1300-45e0-9ae6-f8de88569544,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x4d153f47f03c237f6360a6eccd185b4ae09c63d0,Optimism,token_contract,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0x4d153f47f03c237f6360a6eccd185b4ae09c63d0
2e642ec7-b0a2-4a70-84cd-829121fe1147,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0xf92129fe0923d766c2540796d4ea31ff9ff65522,Optimism,token_contract,,,,,,,,,https://optimistic.etherscan.io/address/0xf92129fe0923d766c2540796d4ea31ff9ff65522
2fa5e46e-6f1d-40d0-9742-4ea5b5e52f76,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x3dd36e64784fdaee7bd202c78322a0d8eb1bb32b,Optimism,token_contract,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0x3dd36e64784fdaee7bd202c78322a0d8eb1bb32b
318134f4-8a23-447e-8437-a7ef0d6c8f48,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x0fb22a54a749c3babeed908e04a99d27725a2fae,Optimism,token_contract,3.0,5.0,4.0,5.0,2.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0x0fb22a54a749c3babeed908e04a99d27725a2fae
3e26cef8-4248-40c5-ba17-f07c65c14b35,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0xe200cd5ef01b52bb968402f63e3933897cff367b,Optimism,token_contract,2.0,8.0,3.0,9.0,2.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0xe200cd5ef01b52bb968402f63e3933897cff367b
44237527-dba5-48a2-b5f1-4015933c6abc,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x7e6958dd0437f687ad54557ba1ab15e45373478f,Optimism,token_contract,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0x7e6958dd0437f687ad54557ba1ab15e45373478f
479263e5-edb1-4dc1-98b2-ac065b0ba62b,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x0521b9c8d92d39d0cabe7bb3dcad72d474ecdc7b,Optimism,token_contract,2.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0x0521b9c8d92d39d0cabe7bb3dcad72d474ecdc7b
4b17f589-8a59-4a7b-87fc-dd9cb080c18a,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0xe9831aefcf8c35ba3f99239391b19eba05336c10,Optimism,token_contract,2.0,4.0,2.0,3.0,2.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0xe9831aefcf8c35ba3f99239391b19eba05336c10
4c61b4b7-84ba-4554-8ba7-88def4cb612c,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x5d871ab3171daaf1991e9715fbcee5fa34390cfa,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0x5d871ab3171daaf1991e9715fbcee5fa34390cfa
50cd5d36-6936-4117-aa32-884612df314e,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x920abfa9d1c99be993e5399634c6d5e1be55a3f4,Optimism,token_contract,18.0,35.0,13.0,28.0,8.0,16.0,0.0,0.0,https://optimistic.etherscan.io/address/0x920abfa9d1c99be993e5399634c6d5e1be55a3f4
510fed45-6658-423d-8667-c2cc89c852db,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x3b6ed6a53a9a357a397fbc7a04c96ba8b4aebed2,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0x3b6ed6a53a9a357a397fbc7a04c96ba8b4aebed2
51c0df81-19ad-49bb-9a31-22f3b91f8582,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0xa6d3769fac465fc0415e7e9f16dcdc96b83c240b,Optimism,factory_contract,20008.0,37247.0,8655.0,14908.0,5479.0,7998.0,139.0,149.0,https://optimistic.etherscan.io/address/0xa6d3769fac465fc0415e7e9f16dcdc96b83c240b
5488f94b-595c-4f45-ad07-6a9c17f8a736,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x0234ed3ed84639e930e7e49be557e2ed83bde32e,Optimism,token_contract,,,,,,,,,https://optimistic.etherscan.io/address/0x0234ed3ed84639e930e7e49be557e2ed83bde32e
56831539-3442-4e16-8ac8-a52c844d7b6a,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0xf46346de9c2e5e652fcc37695d3dec3d672c45ba,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0xf46346de9c2e5e652fcc37695d3dec3d672c45ba
588898e2-457d-43d7-b051-316668375e73,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0xff504594edd93e09309d5eab775e7c35f642931b,Optimism,token_contract,2.0,4.0,2.0,5.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0xff504594edd93e09309d5eab775e7c35f642931b
6153f2eb-89d7-42cc-aea5-d027b2ca0f70,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0xd019fd6267f93ebe5a92debb760135a4f02a75f7,Optimism,token_contract,3.0,28.0,3.0,19.0,1.0,7.0,0.0,0.0,https://optimistic.etherscan.io/address/0xd019fd6267f93ebe5a92debb760135a4f02a75f7
687817f4-bf50-4ff0-865e-c5c8e8048fcb,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x3a847e91d632c72a8247727cc09c63a6847f70b4,Optimism,token_contract,2.0,8.0,2.0,5.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0x3a847e91d632c72a8247727cc09c63a6847f70b4
6caa7f68-692e-4d92-b3bd-f9def83c98c8,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x587c3e2e17c59b09b120fc2d27e0ead6edd2c71d,Optimism,token_contract,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0x587c3e2e17c59b09b120fc2d27e0ead6edd2c71d
6cbf71a4-544a-4192-a35e-655a84a201da,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x3a00d6d1d8fc0ed0cf481a8eb835f1c1b8760708,Optimism,token_contract,2.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,https://optimistic.etherscan.io/address/0x3a00d6d1d8fc0ed0cf481a8eb835f1c1b8760708
775524c2-2274-4779-b587-d959539326c2,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x70e793220761418a18febcc556efb24a45da123c,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0x70e793220761418a18febcc556efb24a45da123c
7a3ca5c9-377f-40df-a7cf-76454ff3b8fc,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x0bf7616889d0ae18382d9715eac00a3302e9ab92,Optimism,token_contract,9.0,36.0,8.0,33.0,2.0,4.0,0.0,0.0,https://optimistic.etherscan.io/address/0x0bf7616889d0ae18382d9715eac00a3302e9ab92
7d689117-c1ff-4471-952f-d4a2fa91557a,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x01bff9f1b56c76a619327f681a734c48daa80e74,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0x01bff9f1b56c76a619327f681a734c48daa80e74
7e171070-eb97-4332-9861-e4ab89ea8784,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x00acfd3420cd652500f5ba1b90ac7c19f694c5c3,Optimism,token_contract,,,,,,,,,https://optimistic.etherscan.io/address/0x00acfd3420cd652500f5ba1b90ac7c19f694c5c3
86a22d5a-30a7-4339-aaa1-c6b8a210300d,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x107dbf9c9c0ef2df114159e5c7dc2baf7c444cff,Optimism,token_contract,308.0,1025.0,105.0,291.0,26.0,66.0,2.0,3.0,https://optimistic.etherscan.io/address/0x107dbf9c9c0ef2df114159e5c7dc2baf7c444cff
87336d1e-0777-41a7-bf8a-3bc006567ac3,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x613f54c8836fd2c09b910869ac9d4de5e49db1d8,Optimism,token_contract,14.0,57.0,10.0,31.0,2.0,6.0,0.0,0.0,https://optimistic.etherscan.io/address/0x613f54c8836fd2c09b910869ac9d4de5e49db1d8
898711ea-098f-4488-895c-828b5cabcddd,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x4eff281247576ec156d7271c46d9ef0f43c6c265,Optimism,unknown,,,,,,,,,https://optimistic.etherscan.io/address/0x4eff281247576ec156d7271c46d9ef0f43c6c265
8a5d9ed0-58fe-46d3-9c73-7281af16e612,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x2232455bf4622002c1416153ee59fd32b239863b,Optimism,token_contract,4.0,15.0,3.0,10.0,1.0,4.0,0.0,0.0,https://optimistic.etherscan.io/address/0x2232455bf4622002c1416153ee59fd32b239863b
8b2b66ea-5775-421c-822f-95626b95dd83,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x40324434a0b53dd1ed167ba30dcb6b4bd7a9536d,Optimism,token_contract,2.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0x40324434a0b53dd1ed167ba30dcb6b4bd7a9536d
8e279249-b008-42e3-83a8-8334ffe64cf5,Beefy,0xEfCCa47CD11D4b1637e4d52a84Ed5dafFAd38F04,App,Other Category,0x25de69da4469a96974fae79d0c41366a63317fdc,Optimism,token_contract,64.0,254.0,33.0,89.0,3.0,12.0,0.0,1.0,https://optimistic.etherscan.io/address/0x25de69da4469a96974fae79d0c41366a63317fdc
