fid,interaction_id,interactions
682963,707048,39
727478,535436,39
429262,391793,39
480498,407705,39
492152,537657,39
542038,572503,39
446581,431336,39
430244,506893,39
430905,513092,39
499807,511101,39
543145,572566,39
393317,407288,39
323070,448209,39
573948,547926,39
798552,532185,39
15117,285998,39
512617,516027,39
3,7143,39
395096,288204,39
456596,426316,39
253623,17996,39
411120,512874,39
327165,253127,39
559470,190089,39
503428,645771,39
789847,262566,39
641194,521334,39
246730,368757,39
508096,483960,39
676776,572405,39
458045,328574,39
245902,302926,39
774935,196045,39
617265,533925,39
780672,593088,39
632967,529465,39
575512,532230,39
309168,572593,39
318401,573222,39
348569,99,39
797264,516027,39
439522,451908,39
535868,400486,39
518990,572608,39
599948,13505,39
514385,508306,39
301773,430977,39
420671,372870,39
423718,572671,39
669811,21039,39
797264,547926,39
430977,324703,39
519051,509555,39
751765,263648,39
360600,269694,39
424218,533965,39
253636,253578,39
631749,426178,39
524960,527349,39
404627,398438,39
544572,572566,39
301773,533945,39
502581,547950,39
301773,516027,39
389486,436781,39
217689,533925,39
492152,533952,39
419719,489499,39
476287,475250,39
678505,784003,39
527964,572566,39
609751,305843,39
457841,260299,39
533945,547938,39
535122,535436,39
752737,264851,39
760564,723767,39
614273,473065,39
542776,572651,39
512821,516002,39
512079,12626,39
435876,511101,39
475882,521334,39
300986,15792,39
501050,547916,39
16719,270170,39
316088,296315,39
403619,469501,39
419871,445359,39
254129,535436,39
249988,527115,39
247653,528149,39
796878,511101,39
512836,547938,39
514451,315697,39
6023,784003,39
671554,422233,39
449882,637730,39
338276,359338,39
621286,309242,39
579666,659764,39
516028,448920,39
503208,482677,39
309168,532168,39
490760,467312,39
527964,572608,39
217689,547950,39
557869,410435,39
549168,400486,39
502438,504228,39
280346,618323,39
560695,578943,39
477430,513239,39
499684,432563,39
395748,572651,39
573164,532168,39
604756,599994,39
496937,443243,39
523246,535436,39
725417,733171,39
575414,516122,39
456675,444156,39
8942,99,39
508560,764980,39
778085,373680,39
419861,498568,39
332502,397392,39
380660,243818,39
572593,572485,39
638574,605834,39
533043,456555,39
762796,535436,39
478397,547938,39
512821,572442,39
17855,419719,39
526697,572692,39
753993,624203,39
515806,446857,39
475330,14516,39
524788,741743,39
259597,403619,39
582633,509806,39
500349,260299,39
765792,535436,39
13874,412843,39
522899,430922,39
395748,572692,39
512821,532168,39
584502,584922,39
503362,458191,39
234568,489156,39
419388,321969,39
508409,509971,39
301773,572706,39
426947,533957,39
379293,400293,39
498395,344987,39
522109,593648,39
621286,270138,39
480763,283144,39
259404,371023,39
775190,521142,39
754597,449539,39
572826,533945,39
250369,572526,39
259024,572608,39
527944,533938,39
515318,400227,39
492411,429834,39
466111,332568,39
524785,533925,39
7418,535199,39
14364,7464,39
595763,525157,39
524896,572608,39
498185,406908,39
767134,269694,39
514448,403619,39
419748,484727,39
492358,449009,39
420304,326677,39
315676,445359,39
486126,778898,39
19327,15983,39
335981,403619,39
573164,376123,39
518990,508306,39
499008,509823,39
511661,315697,39
499824,460287,39
650121,535436,39
417063,419790,39
575414,572608,39
367896,461031,39
512579,401034,39
543015,547938,39
501102,505972,39
575489,533925,39
492152,547938,39
483322,438835,39
533945,260299,39
291686,8207,39
762268,535436,39
15713,4134,39
509234,493739,39
786903,535436,39
627459,309242,39
433385,304007,39
420496,415089,39
514463,572566,39
377453,478670,39
491159,378275,39
317794,7992,39
532264,368757,39
595886,422233,39
451916,369904,39
522375,16608,39
790814,306929,39
278406,8447,39
423866,532218,39
512280,572485,39
515806,500235,39
602457,372870,39
489651,535436,39
236581,15211,39
543015,572692,39
17004,727005,39
542162,572608,39
547686,516256,39
482149,15776,39
385323,382368,39
499684,510612,39
757940,6806,39
309715,324497,39
520289,435660,39
449264,6622,39
517772,572566,39
499008,379740,39
423344,533932,39
509666,432824,39
14447,337090,39
525136,492983,39
406879,347712,39
526697,572608,39
495170,637966,39
510260,487389,39
267967,537657,39
407705,500428,39
273102,508292,39
508096,439610,39
392267,379625,39
427393,572593,39
426167,385878,39
499751,547916,39
628552,404627,39
528149,447233,39
636183,394889,39
19105,397392,39
796878,533965,39
523562,475937,39
602457,533973,39
482677,508575,39
434701,572442,39
249647,14369,39
324703,222340,39
512942,685171,39
575489,516027,39
423327,400486,39
586718,632344,39
265048,326040,39
324703,533932,39
512930,533925,39
493452,504678,39
388111,355271,39
508096,512734,39
308536,576,39
521341,533932,39
736322,428395,39
434759,508306,39
511498,533957,39
652794,766379,39
431522,582633,39
535953,488767,39
605241,572608,39
703910,99,39
426698,508575,39
694385,2480,39
503240,484256,39
425933,480498,39
355271,597938,39
595979,433824,39
644538,3304,39
435208,547916,39
297057,354393,39
339166,458497,39
572526,510612,39
448849,532230,39
440220,330471,39
306929,448502,39
644797,299853,39
251861,99,39
509505,509386,39
628552,427732,39
438835,500371,39
621342,443198,39
368422,1020,39
605841,508306,39
380287,307834,39
12778,243719,39
534063,547950,39
503344,291929,39
636183,427595,39
502325,247653,39
440747,248704,39
447623,502935,39
439370,477292,39
528149,247883,39
440766,651603,39
500686,533938,39
430977,527844,39
575393,547950,39
475293,787084,39
434701,533932,39
423718,260299,39
505026,533938,39
579666,235331,39
518694,294823,39
263843,277832,39
789371,714218,39
340132,285998,39
259024,547926,39
552706,602,39
744073,492693,39
240829,253578,39
509966,393705,39
196041,336902,39
514556,572503,39
553673,535436,39
512079,253127,39
512836,508306,39
620194,482775,39
294209,340526,39
500686,547926,39
533418,544861,39
460847,439169,39
499766,572566,39
790773,348569,39
512040,239748,39
443218,479163,39
525291,525327,39
377126,421462,39
253076,470188,39
417275,408178,39
645645,550422,39
426698,322937,39
449748,14351,39
976,2,39
532944,315256,39
512821,532185,39
435208,533932,39
410122,372870,39
429262,15983,39
445335,406668,39
486745,400486,39
543145,532230,39
424856,309043,39
526624,572546,39
415523,14369,39
500474,502325,39
518753,533938,39
414004,263574,39
519078,222340,39
423372,423515,39
573164,381208,39
603279,601560,39
435781,572551,39
513778,572692,39
526634,572375,39
262763,253636,39
554491,572651,39
21039,8447,39
512579,501829,39
773771,815069,39
439621,771917,39
267967,572503,39
261625,330133,39
481404,401987,39
476677,571368,39
443108,19098,39
402797,572465,39
246730,375995,39
450944,502531,39
512280,532218,39
253915,253636,39
416799,516122,39
509550,532264,39
270228,414258,39
613002,238032,39
554491,533973,39
526697,508306,39
608800,535490,39
396125,247883,39
691068,809537,39
434862,513581,39
309710,309567,39
654005,499956,39
649229,784503,39
499766,533925,39
505483,508306,39
247143,3652,39
365224,386491,39
420540,880,39
473933,572608,39
542776,532230,39
515217,572566,39
635723,303148,39
395748,572706,39
722833,736718,39
501050,533938,39
499684,381208,39
318089,247143,39
382998,511421,39
237906,254522,39
329016,296422,39
617265,547926,39
510592,510646,39
621471,511798,39
435037,614433,39
15351,435501,39
519051,572608,39
644634,637966,39
427487,533952,39
329309,449264,39
560990,516027,39
788100,535436,39
418456,480498,39
521341,400486,39
512280,533938,39
503362,381369,39
253915,237906,39
430244,323021,39
424218,572566,39
518753,516002,39
567195,573608,39
771817,523561,39
481404,237884,39
349775,507376,39
575554,516122,39
750008,550353,39
247612,1110,39
15983,354775,39
335503,14537,39
743749,768869,39
537657,572526,39
814404,308045,39
255062,432563,39
421513,14948,39
475285,641396,39
613204,547916,39
256829,236581,39
695748,513290,39
750698,710166,39
505038,368757,39
12400,314898,39
640402,447024,39
426947,516027,39
513196,421462,39
499834,516027,39
504863,572651,39
499834,572566,39
499807,532230,39
460287,273708,39
786858,321893,39
324808,574670,39
537227,504100,39
382802,308032,39
786858,318685,39
622955,632282,39
786858,631219,39
786858,703758,39
627459,366713,39
460287,509028,39
547611,476677,39
483826,535436,39
423866,400486,39
573301,260299,39
291942,597941,39
612972,650631,39
512821,533973,39
675099,784003,39
382579,440299,39
544572,524555,39
691626,452094,39
515124,533925,39
462982,496925,39
21114,218369,39
499684,572593,39
269496,421062,39
4973,14982,39
424419,504991,39
217689,572566,39
525958,293542,39
709131,564456,39
495170,726029,39
210201,14537,39
476100,476677,39
398438,484150,39
544025,458737,39
593088,797357,39
291628,302926,39
427393,222340,39
526624,572574,39
349718,344899,39
13536,15792,39
542776,516002,39
303874,514659,39
414004,482953,39
308220,402010,39
524858,436869,39
518694,695748,39
436257,445579,39
508856,400486,39
512079,415305,39
725417,524419,39
546611,572442,39
475285,627814,39
617265,516002,39
514637,572671,39
652794,461425,39
779251,706087,39
512617,572664,39
512028,572706,39
446229,572706,39
533938,572551,39
424218,533973,39
544718,535436,39
676776,511101,39
374386,432536,39
407288,522467,39
535868,260299,39
450425,1068,39
372745,422476,39
439610,336323,39
315676,348611,39
435501,250874,39
427555,547950,39
528150,486985,39
4877,423770,39
445359,419871,39
254488,253636,39
450723,522325,39
240829,237906,39
550563,662719,39
507037,809819,39
605841,533932,39
392145,372870,39
601725,11632,39
721160,535436,39
563445,7061,39
786858,251740,39
786858,393855,39
324808,574634,39
460287,628308,39
531162,379089,39
491871,12741,39
786858,584445,39
314720,531162,39
324808,298777,39
460287,310364,39
684296,537227,39
786858,561884,39
786858,234568,39
563445,11555,39
786858,393942,39
786858,311521,39
537227,502973,39
218142,476486,39
460287,508705,39
473086,399339,39
512028,572566,39
351598,403020,39
330083,403573,39
229658,354393,39
475806,525327,39
515217,533932,39
649013,535436,39
544778,572546,39
417735,528707,39
450425,18407,39
500428,500207,39
423327,516002,39
335852,18560,39
251596,266782,39
453444,493048,39
509446,739400,39
454046,572566,39
701292,282719,39
621391,275519,39
423304,511980,39
498823,516053,39
526697,533938,39
337423,572608,39
376175,464991,39
511102,513673,39
523036,572671,39
481404,391300,39
475152,544047,39
604004,262566,39
768442,427634,39
584660,593043,39
426947,510624,39
621354,4567,39
512579,460517,39
391300,504228,39
335503,316097,39
399589,547926,39
460843,403507,39
420958,630358,39
575512,533932,39
440370,247883,39
798088,572375,39
476642,476227,39
423866,516002,39
517425,426836,39
7992,365925,39
645999,585467,39
727011,648105,39
500500,508994,39
435876,381208,39
605841,572706,39
798088,432563,39
399589,572566,39
507724,498385,39
502581,572566,39
221578,214569,39
514463,533932,39
572503,572692,39
448380,392746,39
517425,525136,39
777951,535436,39
217689,547916,39
517379,408746,39
401441,425933,39
480763,355110,39
394641,333643,39
434522,626256,39
655100,618806,39
381208,516002,39
572608,516002,39
419719,450425,39
522467,523153,39
512280,368757,39
398825,275486,39
519078,572664,39
421765,441102,39
407288,521029,39
522184,478830,39
758264,509349,39
439610,401441,39
544835,544861,39
534426,519582,39
484591,352822,39
519525,547950,39
330349,390604,39
573948,572608,39
515124,516002,39
383925,432563,39
254554,253636,39
388529,129,39
260976,535436,39
513728,277296,39
532218,572651,39
573164,533932,39
511043,458503,39
455119,247143,39
372498,491746,39
532936,331067,39
625770,238032,39
549168,524555,39
438890,572608,39
555457,222340,39
324703,572442,39
548711,407704,39
435876,572651,39
518208,425791,39
665191,515494,39
200530,12,39
193135,388262,39
648105,607999,39
411778,406815,39
368422,408746,39
628016,14516,39
14554,15146,39
277832,650631,39
527943,368757,39
516028,354760,39
337423,533952,39
605841,533938,39
419388,5551,39
366075,422514,39
425589,423457,39
502488,527251,39
508610,690583,39
757739,509432,39
739400,603279,39
519325,455805,39
690314,501087,39
636183,425589,39
599742,282520,39
245579,599948,39
330349,398355,39
716537,535436,39
14554,13699,39
482677,326487,39
499834,516002,39
519051,372870,39
516027,400486,39
502935,509848,39
608188,739400,39
434759,222340,39
771896,440290,39
636432,559219,39
467194,532185,39
511846,14948,39
542577,547354,39
9451,8447,39
16308,461031,39
416799,516002,39
435781,533932,39
430244,245124,39
451908,549114,39
527974,400486,39
248216,262938,39
798297,533965,39
368422,466688,39
504083,360196,39
296687,278406,39
543015,516027,39
568351,287566,39
407021,504228,39
491514,508306,39
451605,531062,39
397488,434202,39
499807,532185,39
503566,481404,39
423068,407705,39
509550,516002,39
573301,572692,39
458767,460847,39
301657,308564,39
289113,309863,39
515124,516122,39
576867,572485,39
433571,260299,39
6731,8004,39
341438,291942,39
416799,572692,39
500588,419019,39
502494,572671,39
576050,249332,39
469678,1020,39
488178,13874,39
473933,547938,39
533938,222340,39
513778,516002,39
542218,532230,39
426947,547926,39
543155,260299,39
448505,368608,39
402660,481574,39
1668,9135,39
419670,572566,39
476233,535490,39
262086,7237,39
595934,584922,39
524555,572608,39
450425,539,39
572692,572608,39
614562,579964,39
507462,422263,39
440220,386213,39
691626,500537,39
439169,376224,39
380090,439610,39
458045,308284,39
412805,621471,39
473933,376123,39
627909,506270,39
435711,572566,39
511204,547950,39
291140,493452,39
515217,533973,39
500848,275646,39
524896,547916,39
809537,280346,39
510712,260299,39
527844,368757,39
367880,368757,39
678602,2417,39
612367,501087,39
443805,514535,39
367409,190079,39
512579,571368,39
515217,564456,39
15131,13994,39
555457,430977,39
575512,516122,39
448502,421198,39
238104,253636,39
467833,456596,39
802706,476233,39
535953,504294,39
600552,782153,39
433875,438532,39
528882,521086,39
477126,417554,39
476724,475330,39
273442,282672,39
518990,400486,39
423995,535208,39
487742,518242,39
604614,547938,39
512930,572561,39
456574,508096,39
320215,4275,39
443863,428666,39
604614,533932,39
504131,3,39
478397,368757,39
234598,242105,39
350766,372745,39
516027,572692,39
572526,533973,39
511364,435899,39
475142,537311,39
543145,516122,39
534958,535436,39
776360,767075,39
390126,375831,39
526634,572574,39
452775,519325,39
516359,500918,39
446852,376175,39
473065,318908,39
595886,283144,39
361898,294209,39
490240,688946,39
435711,533973,39
705608,535436,39
636180,500184,39
549121,533938,39
533925,368757,39
423327,532218,39
542162,508306,39
253578,237906,39
368422,323144,39
515071,572692,39
526634,572551,39
217689,532230,39
9856,602,39
542585,637069,39
569643,572405,39
573180,572566,39
505870,439396,39
537711,502254,39
416649,380202,39
244774,237906,39
512482,4567,39
508720,714218,39
355110,536441,39
509550,400486,39
575554,532230,39
403020,308625,39
521341,572608,39
435847,443311,39
482872,436577,39
277792,256678,39
245579,500235,39
343929,277172,39
500588,484541,39
512028,572692,39
554701,518323,39
420749,260299,39
713598,644634,39
360196,404561,39
328924,335925,39
511157,670113,39
786951,547916,39
385716,368181,39
512821,533932,39
423063,508049,39
554491,572566,39
575414,572574,39
507236,647012,39
428666,600229,39
509446,636110,39
562300,318447,39
618027,262566,39
509376,438532,39
259024,547938,39
492809,535436,39
575489,572566,39
503264,572551,39
438532,548063,39
365925,7992,39
508306,533965,39
329190,500371,39
427555,547926,39
613382,432563,39
512617,572405,39
343434,309242,39
608640,400198,39
400644,452734,39
285462,251596,39
554491,532230,39
507923,304840,39
511241,218142,39
499969,8447,39
499807,381208,39
635879,621354,39
410122,516002,39
526645,572706,39
435215,533965,39
509848,440766,39
603279,738927,39
556868,526510,39
