,Project ID,Project Name,Dev Tool ID,Dev Tool Name,Relationship Type,Num Project Devs Engaging with Dev Tool,Num Smart Contract Devs Engaging with Dev Tool,Project Total Txns,Project Total Gas Fees
1221,XyKL4912vsx41aNjTJDLDexSgi4_BcPkilZ8twJlqxI=,aave,0dgf23TVgEy3-VUHfPDI2uEnfq_5ityo2P7XClpgqUQ=,remix-ethereum,Engagement,1,9,14808411.0,426.6415155829133
1222,XyKL4912vsx41aNjTJDLDexSgi4_BcPkilZ8twJlqxI=,aave,S0z7MpfVxxV86mAoLJWkvPDU8XytY-QeJbma-OVarY4=,revm-bluealloy,Engagement,1,9,14808411.0,426.6415155829133
1223,XyKL4912vsx41aNjTJDLDexSgi4_BcPkilZ8twJlqxI=,aave,LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,buidlguidl,Engagement,1,9,14808411.0,426.6415155829133
1224,XyKL4912vsx41aNjTJDLDexSgi4_BcPkilZ8twJlqxI=,aave,Pv9DcQi2GVUwbkEZPSnblqG96Ij1wGqJaeR_2OTedCk=,lighthouse-sigp,Engagement,1,9,14808411.0,426.6415155829133
1225,XyKL4912vsx41aNjTJDLDexSgi4_BcPkilZ8twJlqxI=,aave,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Both,4,9,236934576.0,6826.264249326578
1226,XyKL4912vsx41aNjTJDLDexSgi4_BcPkilZ8twJlqxI=,aave,KxxR7pXLecV5YBqbWpSlDo8E9DmHOqrzHcxKVUonsRU=,cyfrin,Engagement,1,9,14808411.0,426.6415155829133
1227,XyKL4912vsx41aNjTJDLDexSgi4_BcPkilZ8twJlqxI=,aave,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Both,1,9,14808411.0,426.6415155829133
1228,Y6BohTU6jJvc4HcCFaKcphCrPy6uYyWTYo00gCatUrE=,sonne-finance,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,1,54382.0,0.2306008902873235
1229,Y6BohTU6jJvc4HcCFaKcphCrPy6uYyWTYo00gCatUrE=,sonne-finance,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,1,54382.0,0.2306008902873235
1230,Y6BohTU6jJvc4HcCFaKcphCrPy6uYyWTYo00gCatUrE=,sonne-finance,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,1,54382.0,0.2306008902873235
1231,Y6BohTU6jJvc4HcCFaKcphCrPy6uYyWTYo00gCatUrE=,sonne-finance,p0d52ry1DHeogcfqG6LhWQDbBYD473gv6MLSMmsdEdo=,snapshot-labs,Engagement,1,1,54382.0,0.2306008902873235
1232,Y6BohTU6jJvc4HcCFaKcphCrPy6uYyWTYo00gCatUrE=,sonne-finance,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,1,54382.0,0.2306008902873235
1233,Y6BohTU6jJvc4HcCFaKcphCrPy6uYyWTYo00gCatUrE=,sonne-finance,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Engagement,1,1,54382.0,0.2306008902873235
1234,YDpzo__sIMa7HbF19Dd_V0HTbaud4UvBbKAcofXDM0w=,tinybasedfrog-dailofrog,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,140.0,0.00049080854549485
1235,Yy453z3uprDnWGVFCkIptRzbE9s1arbMglH6zgTes3s=,owlto-finance,gqc1KYoATFx8-JbkTkVblT6DS2K8tVOSdWUkEoiyGDs=,go-ethereum,Dependency,0,0,1235130.0,0.6127731502335477
1236,Yy453z3uprDnWGVFCkIptRzbE9s1arbMglH6zgTes3s=,owlto-finance,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,1235130.0,0.6127731502335477
1237,Yy453z3uprDnWGVFCkIptRzbE9s1arbMglH6zgTes3s=,owlto-finance,gwH5b9-f9zIzeDdketoo-MiyF-XZONwn-rkLJzNnf-U=,nethermindeth,Dependency,0,0,1235130.0,0.6127731502335477
1238,Yy453z3uprDnWGVFCkIptRzbE9s1arbMglH6zgTes3s=,owlto-finance,MCpsUwYZfHNmAmI2Msxk5JorgS4Bgt7_3vvFT5HHnGw=,blst-supranational,Dependency,0,0,1235130.0,0.6127731502335477
1239,Yy453z3uprDnWGVFCkIptRzbE9s1arbMglH6zgTes3s=,owlto-finance,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,1235130.0,0.6127731502335477
1240,Yy453z3uprDnWGVFCkIptRzbE9s1arbMglH6zgTes3s=,owlto-finance,QMXrH8r1mqwEjb22WQc5yYn2EWQjGyLNE-wJxUleSMY=,crate-crypto,Dependency,0,0,1235130.0,0.6127731502335477
1241,ZiU2PNaoASC2Ux6NrkzkEK0njouICcXWo10KhBw4tr8=,nnsprotocol,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,4427.0,0.020353392262628573
1242,ZiU2PNaoASC2Ux6NrkzkEK0njouICcXWo10KhBw4tr8=,nnsprotocol,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,4427.0,0.020353392262628573
1243,ZiU2PNaoASC2Ux6NrkzkEK0njouICcXWo10KhBw4tr8=,nnsprotocol,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,4427.0,0.020353392262628573
1244,ZiU2PNaoASC2Ux6NrkzkEK0njouICcXWo10KhBw4tr8=,nnsprotocol,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,4427.0,0.020353392262628573
1245,ZiU2PNaoASC2Ux6NrkzkEK0njouICcXWo10KhBw4tr8=,nnsprotocol,ly1cUPtyndtB2i_a7hXXzOcpSsH-WGsdZg4LYZmX3sg=,usedapp-truefieng,Dependency,0,0,4427.0,0.020353392262628573
1246,_Fu7cQ3Cn6mE8Ybh0K0_tejumWmDWmqP2Mh6CpVI2Oc=,omni-x-nft,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,975.0,0.000620904870881881
1247,_Fu7cQ3Cn6mE8Ybh0K0_tejumWmDWmqP2Mh6CpVI2Oc=,omni-x-nft,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,975.0,0.000620904870881881
1248,_Fu7cQ3Cn6mE8Ybh0K0_tejumWmDWmqP2Mh6CpVI2Oc=,omni-x-nft,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,975.0,0.000620904870881881
1249,_Fu7cQ3Cn6mE8Ybh0K0_tejumWmDWmqP2Mh6CpVI2Oc=,omni-x-nft,Q8XI5uvgwOT41A1eWKKVRoQdzjDvYXRtVLpT6n7KVrg=,gelato,Dependency,0,0,975.0,0.000620904870881881
1250,_Fu7cQ3Cn6mE8Ybh0K0_tejumWmDWmqP2Mh6CpVI2Oc=,omni-x-nft,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,0,975.0,0.000620904870881881
1251,_Fu7cQ3Cn6mE8Ybh0K0_tejumWmDWmqP2Mh6CpVI2Oc=,omni-x-nft,dMfvcoukJbU8asuACN_Pz6Jv--YCA1-XqqVaOt3z_QU=,solady-vectorized,Dependency,0,0,975.0,0.000620904870881881
1252,_Fu7cQ3Cn6mE8Ybh0K0_tejumWmDWmqP2Mh6CpVI2Oc=,omni-x-nft,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,975.0,0.000620904870881881
1253,_Fu7cQ3Cn6mE8Ybh0K0_tejumWmDWmqP2Mh6CpVI2Oc=,omni-x-nft,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,975.0,0.000620904870881881
1254,_mKkvR4PjsaJzdbP_pw6uT6MFhRhnqKe6302lZptXOc=,dino_contracts-apexethdev,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,216.0,0.000150357956825164
1255,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,7,33285.0,0.3769225411869401
1256,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,niao_x094GT1jaAOQEDzdlCdJjp1v3Tlny2mXWek0fs=,inverternetwork,Engagement,1,7,33285.0,0.3769225411869401
1257,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,7,33285.0,0.3769225411869401
1258,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,S0z7MpfVxxV86mAoLJWkvPDU8XytY-QeJbma-OVarY4=,revm-bluealloy,Engagement,1,7,33285.0,0.3769225411869401
1259,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,7,33285.0,0.3769225411869401
1260,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,D1kTRxhL5jyrUMM89CpODFq7N0OFAiVX04m_1FUqktk=,blocknative,Dependency,0,7,33285.0,0.3769225411869401
1261,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,0dgf23TVgEy3-VUHfPDI2uEnfq_5ityo2P7XClpgqUQ=,remix-ethereum,Both,1,7,33285.0,0.3769225411869401
1262,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,Ui5SdZUa7VSPifXZCO4979gn2C_DVxQD_0YlTI4bhCw=,usecannon,Engagement,3,7,299565.0,3.3923028706824634
1263,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,ethereum-attestation-service,Dependency,0,7,33285.0,0.3769225411869401
1264,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,ogtJVk4_lhRpWcDp5u8D5F3s9eHDbzUrixVY_G7XZJM=,delegatexyz,Engagement,1,7,33285.0,0.3769225411869401
1265,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Both,1,7,33285.0,0.3769225411869401
1266,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,Both,6,7,1198260.0,13.56921148272978
1267,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Both,2,7,133140.0,1.5076901647477607
1268,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,kZVtBKGSl84JGQpuRfuqaUVlY0BP3XZWNy2wYKjB79s=,l2beat,Engagement,1,7,33285.0,0.3769225411869401
1269,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,rotki,Engagement,3,7,299565.0,3.3923028706824634
1270,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,blockscout,Engagement,1,7,33285.0,0.3769225411869401
1271,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Both,1,7,33285.0,0.3769225411869401
1272,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,47pwLAQ6E4_r7_TJ-OAyfJA_BmR7ifgbdrCsA8__Dfc=,unruggable-labs,Engagement,1,7,33285.0,0.3769225411869401
1273,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,metagov,Engagement,1,7,33285.0,0.3769225411869401
1274,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,7,33285.0,0.3769225411869401
1275,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,V-4zX6sbpekcUa8dFB8nfRW3IpxnGtGjDIUHg8eJmnc=,shapeshift,Dependency,0,7,33285.0,0.3769225411869401
1276,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,dappnode,Engagement,1,7,33285.0,0.3769225411869401
1277,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,wV2X-YoRtKKe8l64B030vCC8JLhlFQxaafqSubSsl3w=,givepraise,Engagement,6,7,1198260.0,13.56921148272978
1278,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,DIFwzDKrLDsrfbdzXMd0V-K852SAS7sR0loKq0bIlco=,libp2p,Both,1,7,33285.0,0.3769225411869401
1279,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,7,33285.0,0.3769225411869401
1280,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,buidlguidl,Engagement,1,7,33285.0,0.3769225411869401
1281,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,kgAxB8vfbLyYCFalXqpQuA2FtCvkWjTJzKelYBC5R10=,turbo-eth,Engagement,1,7,33285.0,0.3769225411869401
1282,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Engagement,2,7,133140.0,1.5076901647477607
1283,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Engagement,1,7,33285.0,0.3769225411869401
1284,_rSUGbgCLjCC0SxFrS6u6299eSa8Vde7C1ftbaFzBuo=,giveth,tgh4Nfzx1PGlz2i8zMrbHi9DuPLpQUnmtVqYZ7v83Fo=,reth-paradigmxyz,Engagement,2,7,133140.0,1.5076901647477607
1285,a5hVSzyhsfqMcoWljR1DzjmwLFlDEhnU08YVni8xrPw=,manifold,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,2,86532.0,1.7879932610235156
1286,a5hVSzyhsfqMcoWljR1DzjmwLFlDEhnU08YVni8xrPw=,manifold,DIFwzDKrLDsrfbdzXMd0V-K852SAS7sR0loKq0bIlco=,libp2p,Dependency,0,2,86532.0,1.7879932610235156
1287,a5hVSzyhsfqMcoWljR1DzjmwLFlDEhnU08YVni8xrPw=,manifold,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,2,86532.0,1.7879932610235156
1288,a5hVSzyhsfqMcoWljR1DzjmwLFlDEhnU08YVni8xrPw=,manifold,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,2,86532.0,1.7879932610235156
1289,a5hVSzyhsfqMcoWljR1DzjmwLFlDEhnU08YVni8xrPw=,manifold,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,2,86532.0,1.7879932610235156
1290,a5hVSzyhsfqMcoWljR1DzjmwLFlDEhnU08YVni8xrPw=,manifold,tgh4Nfzx1PGlz2i8zMrbHi9DuPLpQUnmtVqYZ7v83Fo=,reth-paradigmxyz,Engagement,1,2,86532.0,1.7879932610235156
1291,a5hVSzyhsfqMcoWljR1DzjmwLFlDEhnU08YVni8xrPw=,manifold,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,2,86532.0,1.7879932610235156
1292,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Both,4,2,19474624.0,1405.9908630555265
1293,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,M42BYUKuR6fTAaWcxx290zHriqE4VNluSLGyn8yTct8=,slither-crytic,Engagement,1,2,1217164.0,87.87442894097036
1294,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,2,1217164.0,87.87442894097036
1295,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Both,1,2,1217164.0,87.87442894097036
1296,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,socket,Dependency,0,2,1217164.0,87.87442894097036
1297,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,DIFwzDKrLDsrfbdzXMd0V-K852SAS7sR0loKq0bIlco=,libp2p,Both,1,2,1217164.0,87.87442894097036
1298,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Both,6,2,43817904.0,3163.479441874926
1299,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Both,1,2,1217164.0,87.87442894097036
1300,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,r1E7lYltpd3pipZ4-yhn6wABCt0mUfRdjxr208MG5fU=,dappnode,Engagement,1,2,1217164.0,87.87442894097036
1301,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,Both,12,2,175271616.0,12653.91776749974
1302,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,tgh4Nfzx1PGlz2i8zMrbHi9DuPLpQUnmtVqYZ7v83Fo=,reth-paradigmxyz,Engagement,1,2,1217164.0,87.87442894097036
1303,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,49IQVtGGIRnaELpl9hbznb1FNpTo-lH6AL9GKBq5JoE=,apeworx,Dependency,0,2,1217164.0,87.87442894097036
1304,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,buidlguidl,Engagement,1,2,1217164.0,87.87442894097036
1305,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,iRrq3otTCxa80zV-CWBrtJXeeAGtyIM9kfy3hyXFK7A=,whatsabi-shazow,Engagement,1,2,1217164.0,87.87442894097036
1306,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,D1kTRxhL5jyrUMM89CpODFq7N0OFAiVX04m_1FUqktk=,blocknative,Both,2,2,4868656.0,351.49771576388144
1307,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,Ui5SdZUa7VSPifXZCO4979gn2C_DVxQD_0YlTI4bhCw=,usecannon,Both,9,2,98590284.0,7117.828744218623
1308,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,oEZd9jgPWaKJGuupx-tvUXbdQi5zQ7zNdtdDcpoHODA=,synpress-synthexio,Both,4,2,19474624.0,1405.9908630555265
1309,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,utP0HUUvVZW22pMwXVjj5QkWWWfGXv-i6LCpkH5IkaY=,alloy-rs,Engagement,1,2,1217164.0,87.87442894097036
1310,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Both,3,2,10954476.0,790.8698604687331
1311,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,ApZUQBKEOWON_LM9juy_o0kXUqjeZO1rFirFeN-kN7s=,dethcrypto,Engagement,1,2,1217164.0,87.87442894097036
1312,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,7gUDkvUsSCuHnuP7sm59b35QEtUkBQ1g5Usam51USRc=,defi-wonderland,Both,1,2,1217164.0,87.87442894097036
1313,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,9aQoeGEVZyOz1Xi4OOLRjukU-y6pN8yzRRDN2hPyXFY=,frame-floating,Engagement,2,2,4868656.0,351.49771576388144
1314,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,pyth-network,Both,1,2,1217164.0,87.87442894097036
1315,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,2,1217164.0,87.87442894097036
1316,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Dependency,0,2,1217164.0,87.87442894097036
1317,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Both,2,2,4868656.0,351.49771576388144
1318,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,o7m3uIDV9kzqLPQbQdrPw7E2adpBv55CSzU5JwOxtgw=,radicalxchange,Engagement,1,2,1217164.0,87.87442894097036
1319,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,0dgf23TVgEy3-VUHfPDI2uEnfq_5ityo2P7XClpgqUQ=,remix-ethereum,Engagement,1,2,1217164.0,87.87442894097036
1320,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,TBJVKwUPYuceU72pVpckxBcwXK6m0tJsGEMGbQ5PE6s=,abi-to-sol-gnidan,Engagement,1,2,1217164.0,87.87442894097036
1321,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,p0d52ry1DHeogcfqG6LhWQDbBYD473gv6MLSMmsdEdo=,snapshot-labs,Dependency,0,2,1217164.0,87.87442894097036
1322,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,multicaller-vectorized,T-k4UoWd5ek9LpuBJJPI6UoTrelr5HDXLNDSCyQnYk0=,cannon-rs-badboilabs,Engagement,1,1,117250.0,4.289555710536814
1323,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,multicaller-vectorized,I7klaOzOk3CyM27yBLQvpnlu2V6WBB2gpstz0XgjnLE=,snekmate,Engagement,1,1,117250.0,4.289555710536814
1324,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,multicaller-vectorized,ogtJVk4_lhRpWcDp5u8D5F3s9eHDbzUrixVY_G7XZJM=,delegatexyz,Engagement,1,1,117250.0,4.289555710536814
1325,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,multicaller-vectorized,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Engagement,1,1,117250.0,4.289555710536814
1326,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,multicaller-vectorized,9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,vyperlang,Engagement,1,1,117250.0,4.289555710536814
1327,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,multicaller-vectorized,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Engagement,1,1,117250.0,4.289555710536814
1328,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,multicaller-vectorized,Skg2WIacZgsQJx8bP11NeCHF6mkHjHZ-VCmKmi97u3U=,solidity-ethereum,Engagement,1,1,117250.0,4.289555710536814
1329,acIIhVJ9oocdYcKNWNQDniuuxWrkWImDS0uZIx7B_X0=,multicaller-vectorized,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Engagement,1,1,117250.0,4.289555710536814
1330,arNWPMAQpOkAx0SrvZYfw7alkcul_Hx9RNkKssg9PIg=,sablier,DIFwzDKrLDsrfbdzXMd0V-K852SAS7sR0loKq0bIlco=,libp2p,Dependency,0,0,6186.0,0.02021137799402614
1331,arNWPMAQpOkAx0SrvZYfw7alkcul_Hx9RNkKssg9PIg=,sablier,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,6186.0,0.02021137799402614
1332,arNWPMAQpOkAx0SrvZYfw7alkcul_Hx9RNkKssg9PIg=,sablier,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,6186.0,0.02021137799402614
