,package_source,package,github_org_count,artifact_namespace,artifact_name,op_project_count,op_onchain_project_count,op_project_share,op_onchain_project_share,ratio,oso_project
80217,NPM,@uniswap/v3-sdk,156,uniswap,v3-sdk,72.0,53.0,0.11285266457680251,0.15229885057471265,1.349537037037037,uniswap
73958,NPM,unraw,34,unraw,unraw,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
75470,NPM,jazzicon,46,jazzicon,jazzicon,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
74624,NPM,@svgr/rollup,39,svgr,rollup,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
75300,NPM,package-manager-detector,44,package-manager-detector,package-manager-detector,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
73598,NPM,squirrelly,31,squirrelly,squirrelly,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
74381,NPM,eth-hooks,37,eth-hooks,eth-hooks,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
75906,NPM,@types/ua-parser-js,50,types,ua-parser-js,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
77760,RUBYGEMS,json,78,0,0,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
75730,NPM,colornames,48,colornames,colornames,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
75425,NPM,@react-hook/latest,45,react-hook,latest,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
75019,NPM,dom-urls,42,dom-urls,dom-urls,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
78774,NPM,@ledgerhq/hw-transport-webhid,103,ledgerhq,hw-transport-webhid,38.0,28.0,0.05956112852664577,0.08045977011494253,1.3508771929824561,
76009,NPM,requirejs,52,requirejs,requirejs,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
76166,NPM,@types/pako,54,types,pako,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
76517,NPM,react-native-web,58,react-native-web,react-native-web,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
75833,PIP,rfc3986,49,0,0,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
71348,PIP,eth-event,21,0,0,19.0,14.0,0.029780564263322883,0.040229885057471264,1.3508771929824561,
81595,NPM,@uniswap/v3-periphery,260,uniswap,v3-periphery,118.0,87.0,0.18495297805642633,0.25,1.3516949152542372,uniswap
80628,NPM,@uniswap/v2-periphery,184,uniswap,v2-periphery,80.0,59.0,0.12539184952978055,0.16954022988505746,1.3520833333333333,uniswap
79545,NPM,lodash.values,129,lodash.values,lodash.values,61.0,45.0,0.09561128526645768,0.12931034482758622,1.3524590163934427,
77059,NPM,@eth-optimism/contracts-bedrock,66,eth-optimism,contracts-bedrock,42.0,31.0,0.06583072100313479,0.08908045977011494,1.3531746031746033,
79875,NPM,@uniswap/swap-router-contracts,143,uniswap,swap-router-contracts,65.0,48.0,0.10188087774294671,0.13793103448275862,1.3538461538461537,uniswap
76425,NPM,eslint-config-turbo,57,eslint-config-turbo,eslint-config-turbo,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,
75679,NPM,hash-obj,48,hash-obj,hash-obj,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,
80039,NPM,ssh2,149,ssh2,ssh2,69.0,51.0,0.10815047021943573,0.14655172413793102,1.355072463768116,
75636,NPM,@ramp-network/ramp-instant-sdk,47,ramp-network,ramp-instant-sdk,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,
77274,NPM,vite-plugin-svgr,69,vite-plugin-svgr,vite-plugin-svgr,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,
76650,NPM,@particle-network/auth,60,particle-network,auth,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,
76805,NPM,get-source,62,get-source,get-source,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,
76577,NPM,@hono/node-server,59,hono,node-server,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,
77860,NPM,sanitize-html,80,sanitize-html,sanitize-html,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,
75990,NPM,@uniswap/universal-router,51,uniswap,universal-router,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,uniswap
77389,NPM,@graphql-yoga/typed-event-target,71,graphql-yoga,typed-event-target,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,
76832,NPM,stacktracey,62,stacktracey,stacktracey,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,
77428,NPM,@graphql-yoga/subscription,72,graphql-yoga,subscription,23.0,17.0,0.03605015673981191,0.04885057471264368,1.355072463768116,
78061,NPM,@cloudflare/workers-types,84,cloudflare,workers-types,27.0,20.0,0.04231974921630094,0.05747126436781609,1.3580246913580247,
76065,NPM,@sentry/vercel-edge,52,sentry,vercel-edge,27.0,20.0,0.04231974921630094,0.05747126436781609,1.3580246913580247,
76424,NPM,@graphql-tools/load-files,57,graphql-tools,load-files,27.0,20.0,0.04231974921630094,0.05747126436781609,1.3580246913580247,
76025,NPM,csv-writer,52,csv-writer,csv-writer,27.0,20.0,0.04231974921630094,0.05747126436781609,1.3580246913580247,
81052,NPM,@ledgerhq/hw-transport-node-hid-noevents,213,ledgerhq,hw-transport-node-hid-noevents,93.0,69.0,0.14576802507836992,0.19827586206896552,1.3602150537634408,
77956,NPM,@solana/wallet-standard-features,82,solana,wallet-standard-features,31.0,23.0,0.048589341692789965,0.06609195402298851,1.360215053763441,
79317,NPM,crypto-es,120,crypto-es,crypto-es,62.0,46.0,0.09717868338557993,0.13218390804597702,1.360215053763441,
78110,NPM,chai-bignumber,85,chai-bignumber,chai-bignumber,35.0,26.0,0.054858934169279,0.07471264367816093,1.361904761904762,
76922,NPM,@defi-wonderland/smock,63,defi-wonderland,smock,35.0,26.0,0.054858934169279,0.07471264367816093,1.361904761904762,
77209,NPM,@0x/subproviders,68,0x,subproviders,35.0,26.0,0.054858934169279,0.07471264367816093,1.361904761904762,
77536,NPM,@types/w3c-web-usb,74,types,w3c-web-usb,35.0,26.0,0.054858934169279,0.07471264367816093,1.361904761904762,
78371,NPM,@wallet-standard/base,92,wallet-standard,base,35.0,26.0,0.054858934169279,0.07471264367816093,1.361904761904762,
78376,NPM,@wallet-standard/features,92,wallet-standard,features,35.0,26.0,0.054858934169279,0.07471264367816093,1.361904761904762,
82353,NPM,jsbi,366,jsbi,jsbi,144.0,107.0,0.22570532915360503,0.3074712643678161,1.3622685185185184,
78876,NPM,rehackt,106,rehackt,rehackt,39.0,29.0,0.061128526645768025,0.08333333333333333,1.363247863247863,
78597,NPM,@solana/buffer-layout-utils,99,solana,buffer-layout-utils,43.0,32.0,0.06739811912225706,0.09195402298850575,1.3643410852713178,
81742,NPM,@uniswap/v3-core,274,uniswap,v3-core,129.0,96.0,0.20219435736677116,0.27586206896551724,1.3643410852713178,uniswap
81620,NPM,@eth-optimism/core-utils,263,eth-optimism,core-utils,114.0,85.0,0.1786833855799373,0.2442528735632184,1.3669590643274856,
81021,NPM,@ledgerhq/hw-transport-node-hid,210,ledgerhq,hw-transport-node-hid,95.0,71.0,0.14890282131661442,0.20402298850574713,1.3701754385964913,
58097,NPM,idtoken-verifier,5,idtoken-verifier,idtoken-verifier,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
69558,RUST,postgres,16,postgres,postgres,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
69533,NPM,@babel/plugin-syntax-pipeline-operator,16,babel,plugin-syntax-pipeline-operator,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65444,NPM,through2-concurrent,10,through2-concurrent,through2-concurrent,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58053,NPM,@decent.xyz/box-hooks,5,decent.xyz,box-hooks,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58084,NPM,can-globals,5,can-globals,can-globals,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65516,NPM,eslint-plugin-vitest,10,eslint-plugin-vitest,eslint-plugin-vitest,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65450,NPM,@opentelemetry/instrumentation-bunyan,10,opentelemetry,instrumentation-bunyan,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58102,NPM,@ledgerhq/types-cryptoassets,5,ledgerhq,types-cryptoassets,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
78608,NPM,tiny-queue,99,tiny-queue,tiny-queue,44.0,33.0,0.06896551724137931,0.09482758620689655,1.375,
62002,NPM,cucumber,7,cucumber,cucumber,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65433,NPM,@contentlayer/utils,10,contentlayer,utils,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58148,NPM,gzip-js,5,gzip-js,gzip-js,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58065,NPM,@expo/npm-proofread,5,expo,npm-proofread,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65432,NPM,@contentlayer/source-files,10,contentlayer,source-files,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58085,GO,github.com/prometheus/alertmanager,5,0,0,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
69560,GO,github.com/test-go/testify,16,0,0,8.0,6.0,0.012539184952978056,0.017241379310344827,1.375,
73103,NPM,p-throttle,29,p-throttle,p-throttle,12.0,9.0,0.018808777429467086,0.02586206896551724,1.375,
65416,RUBYGEMS,selenium-webdriver,10,0,0,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
70041,NPM,intl-format-cache,17,intl-format-cache,intl-format-cache,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58967,NPM,tailwindcss-elevation,5,tailwindcss-elevation,tailwindcss-elevation,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64840,NPM,remark-lint-list-item-bullet-indent,9,remark-lint-list-item-bullet-indent,remark-lint-list-item-bullet-indent,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64857,NPM,aws-lambda,9,aws-lambda,aws-lambda,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
69996,NPM,@polkadot/typegen,17,polkadot,typegen,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
69994,NPM,@maticnetwork/meta,17,maticnetwork,meta,8.0,6.0,0.012539184952978056,0.017241379310344827,1.375,
58914,NPM,znv,5,znv,znv,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64873,RUST,wasm-bindgen-webidl,9,wasm-bindgen-webidl,wasm-bindgen-webidl,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58889,NPM,@types/set-value,5,types,set-value,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64834,NPM,@graphql-mesh/fusion-runtime,9,graphql-mesh,fusion-runtime,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64911,NPM,kafkajs,9,kafkajs,kafkajs,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64929,NPM,mock-require,9,mock-require,mock-require,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64931,NPM,node-libcurl,9,node-libcurl,node-libcurl,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64935,NPM,x-is-array,9,x-is-array,x-is-array,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64962,NPM,@opentelemetry/instrumentation-net,9,opentelemetry,instrumentation-net,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58802,NPM,@cookbookdev/docsbot,5,cookbookdev,docsbot,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58770,GO,github.com/prometheus/common/sigv4,5,0,0,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
75074,RUST,soroban-sdk-macros,43,soroban-sdk-macros,soroban-sdk-macros,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,stellar
75075,RUST,soroban-env-host,43,soroban-env-host,soroban-env-host,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,stellar
58353,NPM,@cowprotocol/app-data,5,cowprotocol,app-data,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64928,RUST,weedle,9,weedle,weedle,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
70066,RUST,futures-diagnose,17,futures-diagnose,futures-diagnose,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
59059,NPM,can-reflect,5,can-reflect,can-reflect,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64826,RUST,sourcefile,9,sourcefile,sourcefile,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
59102,NPM,cmdk-react17,5,cmdk-react17,cmdk-react17,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
70209,NPM,@keplr-wallet/common,18,keplr-wallet,common,8.0,6.0,0.012539184952978056,0.017241379310344827,1.375,
64690,SWIFT,github.com/apple/swift-collections,9,0,0,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
70196,PIP,click-plugins,18,0,0,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
79115,NPM,@rollup/plugin-typescript,113,rollup,plugin-typescript,36.0,27.0,0.05642633228840126,0.07758620689655173,1.375,
70165,RUST,percentage,18,percentage,percentage,8.0,6.0,0.012539184952978056,0.017241379310344827,1.375,
59101,NPM,@pulumi/docker,5,pulumi,docker,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
70161,NPM,@types/lodash.memoize,18,types,lodash.memoize,8.0,6.0,0.012539184952978056,0.017241379310344827,1.375,
70156,NPM,next-router-mock,18,next-router-mock,next-router-mock,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64731,RUBYGEMS,childprocess,9,0,0,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
62057,NPM,lodash.unset,7,lodash.unset,lodash.unset,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64743,NPM,@opentelemetry/instrumentation-dns,9,opentelemetry,instrumentation-dns,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64746,NPM,@opentelemetry/auto-instrumentations-node,9,opentelemetry,auto-instrumentations-node,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64747,NPM,@opentelemetry/instrumentation-restify,9,opentelemetry,instrumentation-restify,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
70126,NPM,@nestjs/terminus,18,nestjs,terminus,8.0,6.0,0.012539184952978056,0.017241379310344827,1.375,
64788,NPM,@algolia/requester-fetch,9,algolia,requester-fetch,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
70113,NPM,get-graphql-schema,18,get-graphql-schema,get-graphql-schema,8.0,6.0,0.012539184952978056,0.017241379310344827,1.375,
73012,NPM,octokit,28,octokit,octokit,16.0,12.0,0.025078369905956112,0.034482758620689655,1.375,
59088,NPM,fp-ts-std,5,fp-ts-std,fp-ts-std,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64822,NPM,remark-lint-final-newline,9,remark-lint-final-newline,remark-lint-final-newline,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
64825,NPM,pg-packet-stream,9,pg-packet-stream,pg-packet-stream,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58351,NPM,fengari,5,fengari,fengari,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
75336,RUST,stellar-strkey,44,stellar-strkey,stellar-strkey,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,stellar
78890,NPM,@nolyfill/is-core-module,106,nolyfill,is-core-module,36.0,27.0,0.05642633228840126,0.07758620689655173,1.375,
75104,RUST,soroban-ledger-snapshot,43,soroban-ledger-snapshot,soroban-ledger-snapshot,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,stellar
65257,NPM,try-catch,9,try-catch,try-catch,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58218,ACTIONS,salsify/action-detect-and-tag-new-version,5,0,0,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
75190,RUST,soroban-env-guest,43,soroban-env-guest,soroban-env-guest,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,stellar
65302,NPM,@uniswap/analytics,9,uniswap,analytics,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,uniswap
65305,NPM,react-typography,9,react-typography,react-typography,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65308,NPM,graphql-fields,9,graphql-fields,graphql-fields,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65311,NPM,@opentelemetry/instrumentation-memcached,9,opentelemetry,instrumentation-memcached,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
69660,GO,cloud.google.com/go/longrunning,16,0,0,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65342,NPM,fastify-static,10,fastify-static,fastify-static,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65256,PIP,hiredis,9,0,0,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
75266,RUST,crate-git-revision,44,crate-git-revision,crate-git-revision,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,stellar
69641,RUST,wasmer-engine-universal,16,wasmer-engine-universal,wasmer-engine-universal,8.0,6.0,0.012539184952978056,0.017241379310344827,1.375,
78707,NPM,babel-plugin-transform-rename-import,102,babel-plugin-transform-rename-import,babel-plugin-transform-rename-import,44.0,33.0,0.06896551724137931,0.09482758620689655,1.375,
65367,NPM,hsl-to-hex,10,hsl-to-hex,hsl-to-hex,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
78704,NPM,babel-plugin-annotate-pure-calls,102,babel-plugin-annotate-pure-calls,babel-plugin-annotate-pure-calls,44.0,33.0,0.06896551724137931,0.09482758620689655,1.375,
72994,RUST,spl-transfer-hook-interface,28,spl-transfer-hook-interface,spl-transfer-hook-interface,12.0,9.0,0.018808777429467086,0.02586206896551724,1.375,
65399,NPM,@fontsource/roboto-mono,10,fontsource,roboto-mono,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65406,NPM,openapi-typescript-codegen,10,openapi-typescript-codegen,openapi-typescript-codegen,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
75299,NPM,line-column,44,line-column,line-column,16.0,12.0,0.025078369905956112,0.034482758620689655,1.375,
69608,RUST,hidapi,16,hidapi,hidapi,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
78712,NPM,jpjs,102,jpjs,jpjs,44.0,33.0,0.06896551724137931,0.09482758620689655,1.375,
65178,NPM,@opentelemetry/propagation-utils,9,opentelemetry,propagation-utils,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65172,NPM,@graphql-mesh/transport-common,9,graphql-mesh,transport-common,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
78800,NPM,progress-estimator,104,progress-estimator,progress-estimator,44.0,33.0,0.06896551724137931,0.09482758620689655,1.375,
65057,NPM,@opentelemetry/instrumentation-knex,9,opentelemetry,instrumentation-knex,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
72998,RUST,wasmprinter,28,wasmprinter,wasmprinter,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
78870,NPM,is-bun-module,106,is-bun-module,is-bun-module,36.0,27.0,0.05642633228840126,0.07758620689655173,1.375,
75106,RUST,bytes-lit,43,bytes-lit,bytes-lit,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,stellar
75113,NPM,vue-meta,43,vue-meta,vue-meta,8.0,6.0,0.012539184952978056,0.017241379310344827,1.375,
75116,RUST,soroban-wasmi,43,soroban-wasmi,soroban-wasmi,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
58313,NPM,arb-bridge-peripherals,5,arb-bridge-peripherals,arb-bridge-peripherals,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65100,NPM,@cosmos-ui/vue,9,cosmos-ui,vue,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
65110,NPM,fluent-syntax,9,fluent-syntax,fluent-syntax,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,
75133,RUST,soroban-spec,43,soroban-spec,soroban-spec,4.0,3.0,0.006269592476489028,0.008620689655172414,1.375,stellar
72996,RUST,spl-discriminator-derive,28,spl-discriminator-derive,spl-discriminator-derive,12.0,9.0,0.018808777429467086,0.02586206896551724,1.375,
