,oso_project_name,oso_display_name,round_number,oso_generated_round_label,gitcoin_project_id,num_donors,crowd_funding_usd,match_funding_usd
929,soliditylabs,soliditylabs,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xff86943e14d92905c2d47be5f91bf458ffaf59439d6d2f0e83a52f63716660f4,81,96.35094868042506,366.836943890625
930,perpetualorganizationarchitect,Perpetual Organization Architect,20,GG-20 - 23,0x84369fc0dfbfac6537f127366e82b47c8ec1e2d4766e3a6eea22f00ac32a92b6,20,37.726283468306065,366.110674921875
931,,,20,GG-20 - 25,0xb37842843c6f7924b76e46406738541e422665ae9fefe6c50282f2f75f3f5134,25,235.16005110740662,364.01346843749997
932,commons-stack,Commons Stack,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x6f0dada1385d326e6e4076f304dad4db7cd0e2f383a32d13b7c6c29f6614afd9,389,814.3793915022106,363.92759575
933,mark3labs,Louper - The Ethereum Diamond Inspector,20,GG-20 - 26,0x151929ef6003bb5e65b529ad653b8f4c7837847039d5943bbfae3809b739b605,121,179.2670135642402,363.33608725
934,decert-me,decert-me,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xef8ef54b91771769242b7e259d9d358672df29661ae2ba68c6fc9765c1fe7885,54,85.84668530360796,362.033841515625
935,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xc9a26f0f41bb8b2c2c83f9d3ea3d338706f84b0e21714f3d8fa39300cd5116b2,64,109.5495387294468,362.02744412500005
936,,,20,GG-20 - 25,0xe580fae15fc5319c502b249663655c248bf998e6a26ca993d11465ea2d9e9c22,39,77.24039104394615,359.8190745625
937,coordination-play,Coordination-Play,20,GG-20 - 23,0x7d7182cd693ea96354054be666755cbaee7dc5bd4fbcc9462e5c2657cff435c2,11,29.940487533807755,359.21988480468747
938,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xba5a040718eff624d9a26b52ea86ad47e68336684a03a56a66077a6517399993,66,323.61666939314455,359.03190253125
939,militereum,Militereum,22,GG-22 - 608,0xbe150a42d3908b81d02a0db396bfcfc1eea47a0adfa43ee22eb82f02f46b9231,59,40.53254530701088,358.4240075
940,circuitscan,Circuitscan,22,GG-22 - 609,0x3cae7aa84706f7032f4757311bcf2e2c632fc1383e5e0250e6a7ae599e8c2bc0,104,191.58660011648317,357.32416374999997
941,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xbed12a9e95c2de436dff9ce0ec3ec100754f89cd0d03518115a858297170dcbf,67,109.87508694920689,357.030609875
942,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x9b95b82685faef7cc640e59c45761262e519f0ddf2d35969a1cc2c45839cd0f4,124,276.1114137338009,356.63035134374996
943,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xb548759fa9ed28d0864a2caebce289ace903636e3fd30149767272c4004d0b23,96,198.96704619936645,356.63035134374996
944,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xa76109df202d323c9a1be47e7ef0515d61965c09c8f995d03ad2a5545e81470d,48,103.5129999704659,356.430222078125
945,d-hedge,dHedge,22,GG-22 - 608,0xc1a5a7efce3df3d59d79b80d60ff44038543309f58d67e20f67af859b0026e98,258,293.95739856379805,355.72683687499995
946,citizenwallet,Citizen Wallet,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xcd450144a7b83c2fe1e1a3715670fcf9d55712a5ae80743a1ab7fbccbd5c6e85,477,2044.5342833485047,354.02684500000004
947,cryptosmartnow,CryptoSmartNow,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x0ba24d30bb476404f6982bb4868cb351afb593fda0b490cf6b9393790d8fc38a,68,122.03587588688606,353.776818671875
948,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xcb203bdadc39e3a404a64e02458741dfd80899b617fde243d87a7a7d7bcd9d32,60,69.08862169831991,352.02737823437496
949,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x1c9bbe7892aadd230f1ed02d56c8401ee0930709c2bda5ee6606fbbf9eadc092,51,384.65828990340015,351.776667046875
950,banklessadria,banklessadria,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x7c10edaf543f58189ce21006cbba27caf04920cf98c9ff63b39403b1b8de8ed8,53,113.91332478937693,351.226861171875
951,,,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x04fa0f63ba705561822b0bf863aaa9314130b243aa1d8ed423a8447190142c81,190,209.557572641148,350.826602640625
952,lakat-os,Lakat-OS,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x4870d4ee18dffe8baa4f03e2ae6aa5dd26a02edd600c753599c703250f18d55e,118,272.04342805896886,350.826602640625
953,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x0bb60fd335b6c29178681fdd2b17521acf3bd3b09bd2b8904a58f3520178a6a5,56,82.90648169847918,347.77636379687505
954,agroforestdao,Dapp Agroforestry Toolkit,20,GG-20 - 25,0xe725d125a106e90fc90eae039a066bc5ee9c9dbfde85b83ff1a762059d312203,49,88.81789586832747,346.0374946875
955,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x44e17a5350a326b97a80fbabfd74b306428337ada1e5896a4f3411f974a50829,73,108.24644041061401,344.42246614062503
956,fundpg,FundPG,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xf0572ad90c411f8f5d5dcb0938f0021e1b5d28d7cf427ddc34cc3a53cc740336,144,230.68738939776085,342.22104421874997
957,kiwi-news-attestate,Kiwi News,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x7d8ba62b105e643db505b91962df395987b168adba6b5fb2861d0756ca96a458,39,229.50807960496968,341.775908921875
958,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x42dc4369cb8f1c91aced5e5d883025cad25c4802b3f5ded2435d21465fccddcf,64,81.93032584432513,340.62001009375
959,,,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xd8b0921ff1afdd6449d4ef6cb258e2d5480e53eefcc6aa19ed95cdf47b2c3578,109,251.937718720641,340.2197515625
960,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x066a8e716dcc876939a23a6b0c26d06028e2ce71528e59134ecdf3941741c6fc,88,156.2283909885191,338.025624625
961,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x14692aff9ff24dd0fd02d242fe39e75a9c970c4dbbca53e301347b07f9216be2,59,150.48133193701506,336.817554046875
962,nebulaid,NebulaID,22,GG-22 - 611,0xf838a4863313dcc01882dd8dc1791becd561789115429a2f548bb5caa61be20f,85,167.123793676903,333.942222140625
963,0xmetacrypt,Metacrypt,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xd151b30f491c040cfa6c635e7ef02e14811caf5a9cefea9edeb7ff3d853cd873,519,687.6933457866458,333.625298
964,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x066a8e716dcc876939a23a6b0c26d06028e2ce71528e59134ecdf3941741c6fc,83,129.54067919426598,332.61483946875
965,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x7583f4952bbb4ae1e7ee81b57a468610113035394f3ace219b10467db69366e9,59,186.89773763771882,331.275112890625
966,heavenstoolsllc,HeavensToolsLLC,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xa9d4a418242316e63ee995578fc4478cc447914baf74aacadbd49e77b4f45720,79,769.4431706718169,331.01380534375
967,rolod0x,rolod0x,22,GG-22 - 608,0x9d8a7504b0b9f0f0cb9284796a85fdc8164164117e22f1cd087f252c3ae993c1,38,82.96618197194766,330.553244375
968,turbo-eth,TurboETH,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x8de8a2eb3b87953daee7f367ca39a1b65073750ac7f5cd0868385af2c25d3eb9,474,774.4351400631131,329.4249795
969,sadaiv-ci,Sadaiv,20,GG-20 - 23,0x125b27c716d5e937910ecd1c5541c00c7889e470a2cd44a3635671975d9868bc,22,31.054336436092854,328.560862109375
970,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x769847f797115434861cd3c1ba7ae09cde925500f55bc74a405f0008df0d972a,63,89.73211270850152,327.01122003125
971,frontierregistry,FrontierRegistry,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xbc44ea9d28535b7bdf3a4bfe0f0282079114bb7e24d460610eaf36741aed4d94,70,92.8788830455851,324.274582203125
972,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x2875da5022e135ae21ea52225fa91ab676525fcc7c1b478a064370a789407be9,81,87.60812130197883,323.80915178125
973,lexclinic,LexClinic [alpha-to-beta],22,GG-22 - 610,0x37bfa7d0eca13f7845180c78a4b7958bf99d02f25037f8903af7982dc3ea1f47,55,72.10792342782952,317.1551721875
974,definomics-labs,DeFinomics Labs,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xc401c980df990c4153febcf89b1b78428be1e1f5020d1c72d21b9c818f5ab2a5,59,240.479300797193,317.0240325625
975,pulsarswap,Pulsar Protocol,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x0dd807294dc6ac4bfe10e048f936cb537bb47cb292f374f7cdd01e9096724053,413,603.5556205513494,316.824024
976,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x4f564b17d99abb615da3a34d2c4b700677324624e5559bf6a7a39c3cfdcd4cd0,63,112.42747243493795,314.002817765625
977,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xdaf90fe9d2b997ef8489dd42f1257719b2890f391cfc2ce2fe81661fbbc518a4,49,178.14885208941996,312.401783640625
978,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x77dfa2fbb1726c7628de7504e730641ba56b3a84ab006949d5e6ba8d72602914,60,65.07485062722117,311.201008046875
979,directed-development-foundation,DirectEd Development Foundation,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xfe59b646759b6cd905908e95f8df2974c9523aa3b7501dfda135eebcaf56e73f,53,148.5684690822127,311.02357768750005
980,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xf0dfc3659686100242bbed82e6915089c74b9575348611bb251b4cb00d95ab31,63,73.38867550715804,310.800749515625
981,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xd60623330e2080259bdcaf74f825ef5ee24a5dc13c8ac2c2db91c733eced1b44,46,99.28247111104429,310.40049098437504
982,freezingmoon,FreezingMoon,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xd2018d0c78b6063d522f968e1a9ac0ce5b3d49abee67b53639b52a2db6028359,148,176.55957622428832,309.8001031875
983,impact-stream-0xprimordia,Impact Stream ,20,GG-20 - 25,0xc54d48ee6304fdede9c48b32174ca771b6e3eb2e03ee33b04c43f0d96a527695,27,216.20229048904093,309.48634806250004
984,m3tering,M3tering Protocol,20,GG-20 - 25,0x3fdd0f64d06582839516ee563d443ce206e13e998cd8210bad83ee17de74e629,39,81.85826627665665,309.48634806250004
985,otterscan,Otterscan,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x0cdbfe30f8bfea9a33a297e1812c0ff146d326a3afa5832e24dc941a2e415b8f,341,880.4277589688046,309.0234325
986,eppie-io,Eppie,20,GG-20 - 25,0x81e93d890857abf601186b625cc9a95aa4c859e9aae814673a13125eff38a196,41,76.72570566972718,308.58754937500004
987,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x3e13d9bdf20571cb3d523e58bf601fbfeac8496c261afdd4db0ee0df663c3149,70,80.57503598299809,308.399198328125
988,tonspay,Tonspay,22,GG-22 - 610,0xe2c43384610aa737a111228f7f3cf745ecea1563ce5bd5d3c6f9bc9c30614df7,97,105.55987815000117,308.162114375
989,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x60c54ba4d42520dd2a7a4d17cdc1a1c6225f30a35263a94b4d3cc4674c447c08,50,71.98068535327911,307.79881053125
990,tokenguardio,Tokenguard - dApp Conversion Analytics,20,GG-20 - 25,0xd58af83be9bd7e14dc8345f8a84003e4ec042ee75707121ba1aaf889f93246d7,41,126.6801061402075,305.8911533125
991,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x60e6f593ace3b71e24944d0af87da066a54abc5c9da4fd500c2dae02a0c57331,69,92.40555833186954,305.597388609375
992,,,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x7b2ba554649b1acf08973a4c56e50752194d687967be1493b2221da9f35b2cc7,503,603.5566438292067,305.12313674999996
993,streamethorg,StreamETH,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x9b2f73c678b64526830d5d9e69f4768fad765290041bd759041476d74c9f2b0d,138,188.1761383737903,304.796871546875
994,cryptocarnes-gitteamhub,Cryptocarnes-GitTeamHub,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x08016e5dfa3a46d22aa5d1cc2053f92052a66894cb185af3b9b543aecd8a1a7b,56,90.71787457633764,302.99570815625
995,geo-web,Geo Web,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x5711c88512392c525a48cdce25ccfa89289f4bca8cfa32b06dd546bb5f2206cb,124,200.72116823750548,300.9944155
996,,,22,GG-22 - 608,0xcec2dd7c33e6639f0476b7c90b4d0572b9a5053a370d308850fe0873aea78ef8,46,44.09890406182967,300.28499625
997,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xab34f42d126434a8139362cd98b408ca0cf4e566a9c3feb5776788f61e0b402c,56,88.65108940191567,299.193252109375
998,lakat-os,Lakat-OS,20,GG-20 - 26,0x29731d9ec0ae453f5a75430735ab1e20bb85dceb77892469da097aec4bfca54f,125,184.11083345278166,298.390509875
999,ethereumeg,ethereumeg,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x5de685256429ee0c9805b1b4cbe422d2a40d8eea8e1e050677a77d3ffc5a7724,81,102.06995010864921,297.592217984375
1000,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x5bab729d10cee90325b1d6c7b141be71479cc907a4aee6d79f2810a19ba42f43,51,149.05838485653294,297.272535265625
1001,dexkit,DexKit,20,GG-20 - 25,0xb8769b6e63e581c7dcd3e917462186cc8973e0366026dd1a092ef4e555e23063,63,71.05246169725842,297.202766
1002,,,20,GG-20 - 25,0x9f51a31ba7458b5fae6d54c06cc5975a4f1efaf36fc34f6399602c83585d3f2b,37,152.88865359127522,296.603566875
1003,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x3ebd2f4179a9d4b670f1770745c797e38bb6705037a0cf31ed2cc173b71ef833,63,264.4477030709131,294.772345734375
1004,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x00a91593001f641a68cf2a8f85672f5e13424c84cec97bf39761e90f719ac385,56,71.0345101468265,292.989244875
1005,theforus,The Forus,20,GG-20 - 25,0xfa4d3e88b6a3ac110f8a9bc79a0ac63d7cb2fb41884f4f65bb5261892a070953,111,319.45115035539493,292.409173
1006,4seascm,4seasCM,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xa06603617f8125c3e4b220d0d75d2366f2bcb8e5f358873240a1c1eb75c5593e,64,109.13509354949929,291.58834001562496
1007,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xdfa4005d484b413fbdec038ab5b5f0c716527a1c32e9b7e0e9111ca0b35d5d9e,74,130.21587963681668,290.98795221875
1008,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x84128db1aaef0900f3a5edb98e9a688a54dfef33808864c728b4990740b167d7,41,67.9277676504571,288.786530296875
1009,wagmifund,wagmi fund,20,GG-20 - 25,0x6d729b4187bed1fcebc5bba018e704aa3b11496018b89a37e15231af673ac289,60,77.52880858024582,287.61558
1010,lume-web,Lume Web,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x4e11571892e7edbb6aa03c8327aad0325faa2297559fbccc82ac93a369267948,167,156.62078574305633,287.3856254375
1011,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x3d29dfe70172ef6aec81ad4a680865431ea6b24a680b856eac400a335bffd8ea,65,131.80640330375172,285.58446204687505
1012,fabdaotw,FABDAO,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xdcf722a36ffb837f578db38c9d7798866861f1b2a35a276db0daa184bc93be2d,70,90.75337805598974,285.38433278125
1013,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xac56b0a692b89d8d883a46ad57ff2684c42e804fd2495b8e26343c79ad42f3b2,38,78.61551565101763,285.27162551562503
1014,rantomdotapp,rantomdotapp,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x96eef6aa6ba663f9bd720296b11e32296ca264dd4edc58989fa868fc25a261f0,130,164.2892113928683,284.783944984375
1015,decentraplace,Decentraplace,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xcbace3b0e2620500435c1cb0969d1086f30d5efe425528d17d604e18c463a97b,59,64.65542397485115,283.983427921875
1016,web3event,web3Event,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x68f1da3e04908884ed83bb92cd7c7cfb9b5c1ae72babd1f0ca884b1f48acb810,107,1500.6634363392368,282.98278159374996
1017,yohakuxyz,[] - Yohaku,22,GG-22 - 608,0x52e15e381a59c4ea34a4d4c0bee529ee82ab0e780509d37b9a3b258e82b40c97,51,49.435730642057024,282.603544375
1018,mississippi-labs,Mississippi Labs,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x50cff39c67e3b5b16fe089c78b2186b448f41b1f4d211b080fe288246f22297e,135,193.23315354203805,282.5825230625
1019,,,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x073a3925de3ef538cb3f597ba3cc6d061597534fe73d6317e1edd488e9e9f4f6,142,209.31799220107496,282.18226453125
1020,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x97109f1cd87660b3c925a5e0c82399678353b2cc11b3296186b13c0dba8efcd7,78,89.54414148102296,281.271322265625
1021,1w3,1W3,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xde061f2a2a4047aef45b76f480a8e0bf8c8c3918a18b3ed8e86b60f7734d270d,126,279.31162734559985,281.181618203125
1022,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x17a0d602bf4bdf5019c3282bc89d799cb3ebaa677299a8986b5ac4462fcb71e5,55,87.6371664172948,280.271246453125
1023,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x66d91c6b49f77db2dc4a09d17f37b146c792372df148e8783ab9a138b634efd5,48,76.50417637449937,279.771208546875
1024,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x8a5bcbaab4491b615d87a6ed617ab05d728b07a2d51f840f1d50296948a6f28d,76,180.3594224017579,279.38045481250003
1025,cybercat-institute,CyberCat-Institute,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0x1e27e4bf37e4fca9592fe64f1d0cbb721ec21b2cf98953c10817c278d95c3e2d,805,716.3768339079106,278.27614971875
1026,mississippi-labs,Mississippi Labs,20,GG-20 - 25,0x6279b3e1fdb5567123980063a2c87b548268ab5f3136df1671736dac164f02d1,33,55.81758462777361,276.230796625
1027,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xb3389eb50cacaa1bde284f538e0e908cdad24653cc992be32aaa780430c94dfd,59,113.01817726830268,275.27086739062497
1028,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x3d9733f06747eba9e6fa94a69b7fcad42d8f5cd45a914b1d3f58b7b005180e5e,48,85.36672493373044,274.97761096875
1029,stogramhq,StogramHQ,22,GG-22 - 611,0xafa569b3df50c6c51374bf2b214eb7c948cf3dce2a65c3f627bce0a2603cec72,41,72.18572163250064,273.78865609375
1030,breadchaincoop,BreadchainCoop,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xf9758fb44bb9addc5af1ccebbcbf7dacd36584055b934852344bcbda74bf82d9,143,188.12214678057717,273.37657684375
1031,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x5f424d4d0534023e926118c668eb36eabbc1db36150511e623ac678ffc931c24,64,98.78021633995013,273.02069681250003
1032,giftedbrainlab,GiftedBrainLab,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xcefce998b4003cbba7d4efd2c5485af8e39ff0fdc71a947209a6af9d2935f8f4,124,162.96161936919452,272.770677859375
1033,dexkit,DexKit,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x906140dab823e129d46c76292116f1a6e8d945690bbc7ee9a68586ba8311dca9,151,175.90948966122232,271.3752841875
1034,wildcards-protocol,Wildcards Protocol,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x95605dee486ec664c1a9df37040df78c29da1021bc91204262ce89c2990adf36,156,156.37855068361387,270.574767125
1035,ninjahome,Dessage,20,GG-20 - 26,0xb8250cf2858d886762b40ca69bba52b721ea454c03368b3c14fe8d0531690787,90,131.41250508278608,269.658825875
1036,,,20,GG-20 - 23,0x3818b3813303f4e90ebebd67bd039105393ec3d1a337e589752a939036a5b219,27,22.958035653457046,269.63961328125004
1037,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x4d2fdbf07fdba0e8423650952abea23ad7ce7a317de308458eb4d45ded05611b,56,672.5335968378931,269.37399153125
1038,givestation,GiveStation,22,GG-22 - 608,0xdbffe6eafcb836ed7fb9b2b0dd8e6dbfef147ab447341cad1ad32b25e5d46b4d,51,35.69889691530261,269.11769125
1039,likecoin,LikeCoin,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xe85ae7069567808a5f50ff0362c6dc6bfbc811f4e4fadc94df725ece1c022533,77,133.84012431185693,268.973733
1040,,,20,GG-20 - 25,0x13b377ae60d9725eef13ca2943a38586e190c2048aa1443a81146115ebaf1fe7,24,112.5885454043746,268.441208
1041,protocolfun,ProtocolFun,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x2e686de4c93d749cf0ae391dbd1c592015a5d9ae25970f2cac7eb68d4b9ab723,133,261.40369299286976,268.1732159375
1042,zenbiteth,zenbit.eth,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xd54212b89f49a330eb4f955036ccbf82752f32d6b0fa368c74faeaa2c05035b1,127,172.2048870990984,267.77295740625
1043,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xff876723d63a7ce306d86b1d2965966c68539904230de3471d430a99ad03a798,86,102.9672172460705,267.37269887499997
1044,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xce0c404b1e5ad79de5653bcc793b2d75e7c3a2cf7dc04cf1b8cf30d9a58de8ef,63,80.70138201254667,264.0200145
1045,decentraschool,Decentraclasses,22,GG-22 - 608,0x85bb0ff17f21531b6276fa3bec18654ec302cdf5a33b6d7b72a98f684e5a1fe9,118,3741.8839058885933,262.824293125
1046,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x70922139aeae9f2e67608870719425b8832bb545510b4ae77f6e4688d52a8e4f,53,154.37248794697007,262.51990078125
1047,muqa-org,Zazelenimo,22,GG-22 - 608,0xa87f5348653ff983aab7e9fcaf3aa8164780b06087734949d751bc197b8b24ba,46,49.747761238890234,259.827436875
1048,dspytdao,Dspyt DAO,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x1207e7650bc9cd89d2ae967b0b63f591162bbe5fc2f64dea3a749dfda5b67449,104,331.82085535652004,259.167398984375
1049,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xe1cca5a8a0f64b0f85673e902aee0f10aeb9028541147d2a728519210225fa55,55,108.09057190269232,258.16675265624997
1050,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xf21384f9b80d56774c7f50a7e6e59a4d77c0a528f5fa7fc24285982558696705,58,80.8880552228984,256.769464859375
1051,gaoanetwork,GAO Network,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x194b93ab9933586e531e3dcf1cd7ffe061d247986505c664e6e0aee2028005dc,64,137.06863671119572,256.769464859375
1052,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xa2d41c7253484370ddffdde774f9a9dcde5fd25f40894df339c241057dd9220d,48,90.29786757961847,255.51937009374998
1053,,,22,GG-22 - 608,0x322678a3b6963608314d00fa5c8a746cd5b11bb92933d99f8fbe64f843ec30ab,196,989.2956925872713,255.03246687499998
1054,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xeeead05389bb88e3451cfa60fd9243b25205f767417681684bc2b77f9be584d9,34,224.262899643134,254.51929428125
1055,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x616c175905e3114c210b950a8de26c54e01655fc3358543c6760a018ff81d132,56,472.60705468740707,253.769237421875
1056,plebbit,Plebbit,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xa4d27dd96688207f5ec1ac21256836d927d04b010e26ebb9a2d83dea6bff1ddb,104,128.67594603216276,253.7639088125
1057,web3utils,Web3Utils,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x33141f6f1ab2578607e4dba1f361956ef82a2e03bfbfa91e5d4dab0a81c750dc,129,255.7013625097461,253.56377954687497
1058,collabberry,Collabberry,22,GG-22 - 608,0x9188b3a42cad446c5df34508271ab52828102e9cc85452b41709e58756dd3847,43,30.683560884848703,252.634981875
1059,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x7e327862a48bdbd9abd8d5dea4f5aded56962ffbd47a3e33bf3a3c9582bd69b7,61,302.16637302935123,252.16287468750002
1060,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xfd5a2d3ae52626808a3ace853a6b74950d73caa6e99c5a8a05d2e76f84147f77,47,187.79157440745985,252.01910475
1061,dspytdao,Dspyt DAO,20,GG-20 - 25,0xfd4b024ecc847881a0fafe771a6563f1a9fd39373462332abb2733a169b4e1a7,42,78.64839534845669,251.064433375
1062,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x7f7bb843da33d712988f7ff98e33010f4a520974b5310bad94270ef92a88f92d,87,151.93517990526743,250.5618405625
