project_id,project_name,applicant_type,applicant_address,applicant_ens,award_result,median_amount_result,ballot_result,quorum_result,included_in_ballots,included_in_lists,lists_min_amount,lists_quartile_1_amount,lists_median_amount,lists_quartile_3_amount,lists_max_amount,funding_reported_total,funding_reported_usd,funding_reported_op,vc_funding,has_token,impact_category
0xb0bf2edc069ec73134f4ec6b77963c21ac1c7197253d7be701ef936266ad63e2,Perelyn,INDIVIDUAL,0xBD885c21185b09207A0cCC06F0498e7D47F1660D,,0,10000,7,false,7,0,,,,,,0,0,0,,,DEVELOPER_ECOSYSTEM
0xa0b2b4ff3008a56ad78eec7d7c11b5deb1602a484de651c269de3fda04fad0a0,Blockchain_Space,PROJECT,0x90FF0a4078A91d6b79c4C34A2024EE3c34503333,,0,0,7,false,7,0,,,,,,0,0,0,3750000,false,END_USER_EXPERIENCE_AND_ADOPTION
0x7f6cff783ec90dfbb875801ddcca2830a063ce8af7c0cd1debfea5d660b096df,Private Retrieval Fund,PROJECT,0xbd43CDeDaaF8CFCFeC0C6597edF748FE402F6F00,willscott.eth,0,20000,7,false,7,1,32989,,32989,,32989,1500000,1500000,0,,,OP_STACK
0x8c296435286bd1a2116dfe41c1323e27361af7931b007457bc5b754cfb6fdc55,Coinpassport,PROJECT,0xa48c718AE6dE6599c5A46Fd6caBff54Def39473a,numtel.eth,0,10000,7,false,7,1,75000,,75000,,75000,66,66,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x7424d0334feb519ea48f66153ce6b3f7dfd156f2dd861c23e4c5f308c95aef41,Rainie,INDIVIDUAL,0x98289029B0d4bB73Ead9Eb1A3300eD724Fcf6779,2134711.eth,0,5000,7,false,7,1,70312,,70312,,70312,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xc56adc46c6687b1b8b40930bf6724b819917ac03b0b9f83e7f02ea219098275b,dudedodut,INDIVIDUAL,0xD2F5DBC276BC3d9D2E07F5dF4A599E2c5a158B47,,0,7500,7,false,7,1,50389,,50389,,50389,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x8b15a95f06dcb065dd7ec3eff34624cb2db10ae7c67eebee1b04ee65d81f84a8,LNRZ,PROJECT,0x2acCcdaBc0aCf92D670d430AaEC6b440311cC7a5,lnrz.eth,0,5000,7,false,7,2,936,936,5887.5,10839,10839,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0xadf0e10314510d7da68875b910ff50c889c540f98ae6a9b65eb55be4f37a13ce,FA40Ziv,INDIVIDUAL,0x5cACae1b51d643CD1bc976cCa9B5E05837a6Bb35,,0,142,6,false,6,0,,,,,,1,1,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x7715221880775bde6c4e1cc1d2d62e3a798c30e21319cb06492b1c5e45e69500,NingNing,INDIVIDUAL,0x99B10bed6b630a1d60109b28dd2373696A79917C,,0,2350,6,false,6,0,,,,,,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xb9eb765925d42dc2169d2770a981697c276260d2a06f35a95f75bce0e1790aaf,Syke,INDIVIDUAL,0xfbDABb319055cc18114ee052ab0dA6a2Ef6e913e,,0,60,6,false,6,0,,,,,,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x0b2f10e6d718c30137841f1c2017c2aa0e5a16f11f3dd5e00c23ddd37f32e5a2,Blocktorch,PROJECT,0xc94EdaBAA441B5e39d4979462991D6cCA705486e,blocktorch.eth,0,0,6,false,6,1,10030,,10030,,10030,4000000,4000000,0,4200000,false,DEVELOPER_ECOSYSTEM
0x2839cc9328681813ec1e29293cbec14d3b835ffd5c2ab3af0abc0acf160c27db,borderless,INDIVIDUAL,0xE53F4d44c45dBc16a20aB64f8a8B4404dDbBefEC,bord.eth,0,3740,6,false,6,0,,,,,,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x3d17e2141d2f43c7bf1c32b2da17f39f8fd1d47fda7ddd5bc1ffb49562e99cf9,DeFi Declassified (OptiNauts NFT collection),PROJECT,0xF90f56AFa1DaE825Db57fc305B2F8F1Ccf337531,aztro.eth,0,12274,6,false,6,1,16913,,16913,,16913,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xa1e63dbe5365f402c1a594f2867c310dbcdd55e7b7681670ef20a2820bf18bdf,gang,PROJECT,0xfa922ce609FeD47950E3f48662C9651d42ada194,antimofm.eth,0,10000,6,false,6,1,25000,,25000,,25000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x7f3bf5b2180022c8ff66d6ad6517253fe8b01761df9a8bc4dbd4df65e05ad8f6,DRAMA,INDIVIDUAL,0xEfbC53e0AFdc9f649Bc1Ab692461df57E70A560f,wowdrama.eth,0,2500,6,false,6,0,,,,,,40,40,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xb61ed750e99be2df7e825ec88ab34f4e52afa65478f54ed8e8229ce391608cea,mehran @ castle,PROJECT,0x071D9fe61cE306AEF04b7889780f889f444D7BF7,castlelinkhq.eth,0,2500,6,false,6,0,,,,,,1500000,1500000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xc239e46090b3ed9696d3ab3fc213668a3081333eaeeb4bf9f26e13d46ca1bfed,EGG 🥚 RECORDS,PROJECT,0xB712e1e9c62E8105929D4b32B6Cf1E5024ae7D90,eggshop.eth,0,3325,6,false,6,2,32518,32518,35132,37746,37746,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x114c13890758c9829e133d5483871a2fcd95d98253781532e54c4be6b4a3f46d,IceBreak-R,PROJECT,0xa908B6B5247d83Fc8f4856fAaCb9Cb5df30E7Cbd,,0,2500,6,false,6,1,50389,,50389,,50389,44.81,44.81,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x2be7f3d97285899944dc774d48ae5bb1c1df672d68fdee9c77e03b6974fdcb6d,coinman,INDIVIDUAL,0x7626fbA64DEB1683a364c32F30370215f05C1F09,960908.eth,0,0,5,false,5,0,,,,,,13500,0,10000,,,END_USER_EXPERIENCE_AND_ADOPTION
0x19fb609f4c81c556f9189200004718b5e29edce15a1ccb10b212d4c91760b70f,UTU,PROJECT,0x3EcfF2CDB27b7aC271F1DeC715A9a2E200988b6f,jasoneisen.eth,0,0,5,false,5,0,,,,,,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x6a6895e360009a6b3f15b176fec8fc400567658003b2bd408228fab9e2bd2489,Interport Finance,PROJECT,0x47660F6662FA3f4c76406EaEb9A7489Db280C6b3,,0,9000,5,false,5,1,28000,,28000,,28000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x56572c92143d2355c0744c69ed9eeee088eea9ad84a15f20a8f9b3cb11233350,UXUY,PROJECT,0x0e14e65C5790Ecd88e2BD36f9Eee780B95E22354,,0,2500,4,false,4,0,,,,,,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xe166384404f3f711dc62738c7ae7493865b8130bfb02d281a97c0fd3a31e9705,c2ba,INDIVIDUAL,0x49a5492FDFe5AcC966dD5f41310dfDfe8dAA349C,celeborn2bealive.eth,0,2500,4,false,4,0,,,,,,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x44e708bdd13870098672da024bef02f8a103fa33dccd900b9e6ace0f14ca5e78,The Blockchain Report,PROJECT,0x2E849DB35D4E7753902414D466d97ad02d333F56,theblockchainreport.eth,0,557,4,false,4,0,,,,,,1080,0,800,,,END_USER_EXPERIENCE_AND_ADOPTION
0x6e41c1f59d6d42d2a6e7e9b246cd8b1081b8c54dc8c7c2112e5d73e48540b0f9,SupraOracles,PROJECT,0x6a813AD99472Ca0868e104E607E4dD4C2616C3B5,,0,5712,4,false,4,0,,,,,,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xf75a2a43e2b5184bfb2aeb9eaccf5531101258317799c3faf9e51b1721491cf0,MaitreSarce,INDIVIDUAL,0x45C3707c25eCe1e4705a5d708685f0a77Dc18cD1,maitresarce.eth,0,0,4,false,4,0,,,,,,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
