package_name,dependency_github_url,package_source,min_version,max_version
github.com/aws/aws-sdk-go-v2/feature/ec2/imds,https://github.com/aws/aws-sdk-go-v2/feature/ec2/imds,GO,0.0.0,999999.999999.999999
github.com/aws/aws-sdk-go-v2/internal/configsources,https://github.com/aws/aws-sdk-go-v2/internal/configsources,GO,0.0.0,999999.999999.999999
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2,https://github.com/aws/aws-sdk-go-v2/internal/endpoints/v2,GO,0.0.0,999999.999999.999999
github.com/aws/aws-sdk-go-v2/internal/ini,https://github.com/aws/aws-sdk-go-v2/internal/ini,GO,0.0.0,999999.999999.999999
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url,https://github.com/aws/aws-sdk-go-v2/service/internal/presigned-url,GO,0.0.0,999999.999999.999999
github.com/aws/aws-sdk-go-v2/service/route53,https://github.com/aws/aws-sdk-go-v2/service/route53,GO,0.0.0,999999.999999.999999
github.com/aws/aws-sdk-go-v2/service/sso,https://github.com/aws/aws-sdk-go-v2/service/sso,GO,0.0.0,999999.999999.999999
github.com/aws/aws-sdk-go-v2/service/ssooidc,https://github.com/aws/aws-sdk-go-v2/service/ssooidc,GO,0.0.0,999999.999999.999999
github.com/aws/aws-sdk-go-v2/service/sts,https://github.com/aws/aws-sdk-go-v2/service/sts,GO,0.0.0,999999.999999.999999
github.com/aws/smithy-go,https://github.com/aws/smithy-go,GO,0.0.0,999999.999999.999999
github.com/azure/azure-sdk-for-go/sdk/azcore,https://github.com/azure/azure-sdk-for-go/sdk/azcore,GO,0.0.0,999999.999999.999999
github.com/azure/azure-sdk-for-go/sdk/internal,https://github.com/azure/azure-sdk-for-go/sdk/internal,GO,0.0.0,999999.999999.999999
github.com/azure/azure-sdk-for-go/sdk/storage/azblob,https://github.com/azure/azure-sdk-for-go/sdk/storage/azblob,GO,0.0.0,999999.999999.999999
github.com/cloudflare/cloudflare-go,https://github.com/cloudflare/cloudflare-go,GO,0.0.0,999999.999999.999999
github.com/crate-crypto/go-eth-kzg,https://github.com/crate-crypto/go-eth-kzg,GO,0.0.0,999999.999999.999999
github.com/donovanhide/eventsource,https://github.com/donovanhide/eventsource,GO,0.0.0,999999.999999.999999
github.com/fjl/gencodec,https://github.com/fjl/gencodec,GO,0.0.0,999999.999999.999999
github.com/garslo/gogen,https://github.com/garslo/gogen,GO,0.0.0,999999.999999.999999
github.com/goccy/go-json,https://github.com/goccy/go-json,GO,0.0.0,999999.999999.999999
github.com/google/go-querystring,https://github.com/google/go-querystring,GO,0.0.0,999999.999999.999999
github.com/jedisct1/go-minisign,https://github.com/jedisct1/go-minisign,GO,0.0.0,999999.999999.999999
github.com/jmespath/go-jmespath,https://github.com/jmespath/go-jmespath,GO,0.0.0,999999.999999.999999
github.com/karalabe/hid,https://github.com/karalabe/hid,GO,0.0.0,999999.999999.999999
github.com/kilic/bls12-381,https://github.com/kilic/bls12-381,GO,0.0.0,999999.999999.999999
github.com/kylelemons/godebug,https://github.com/kylelemons/godebug,GO,0.0.0,999999.999999.999999
github.com/naoina/go-stringutil,https://github.com/naoina/go-stringutil,GO,0.0.0,999999.999999.999999
github.com/naoina/toml,https://github.com/naoina/toml,GO,0.0.0,999999.999999.999999
github.com/protolambda/bls12-381-util,https://github.com/protolambda/bls12-381-util,GO,0.0.0,999999.999999.999999
github.com/protolambda/zrnt,https://github.com/protolambda/zrnt,GO,0.0.0,999999.999999.999999
github.com/protolambda/ztyp,https://github.com/protolambda/ztyp,GO,0.0.0,999999.999999.999999
github.com/stackexchange/wmi,https://github.com/stackexchange/wmi,GO,0.0.0,999999.999999.999999
github.com/99designs/gqlgen,https://github.com/99designs/gqlgen,GO,0.0.0,999999.999999.999999
github.com/agnivade/levenshtein,https://github.com/agnivade/levenshtein,GO,0.0.0,999999.999999.999999
github.com/ajwerner/btree,https://github.com/ajwerner/btree,GO,0.0.0,999999.999999.999999
github.com/alecthomas/atomic,https://github.com/alecthomas/atomic,GO,0.0.0,999999.999999.999999
github.com/alecthomas/kong,https://github.com/alecthomas/kong,GO,0.0.0,999999.999999.999999
github.com/anacrolix/chansync,https://github.com/anacrolix/chansync,GO,0.0.0,999999.999999.999999
github.com/anacrolix/dht/v2,https://github.com/anacrolix/dht/v2,GO,0.0.0,999999.999999.999999
github.com/anacrolix/envpprof,https://github.com/anacrolix/envpprof,GO,0.0.0,999999.999999.999999
github.com/anacrolix/generics,https://github.com/anacrolix/generics,GO,0.0.0,999999.999999.999999
github.com/anacrolix/go-libutp,https://github.com/anacrolix/go-libutp,GO,0.0.0,999999.999999.999999
github.com/anacrolix/log,https://github.com/anacrolix/log,GO,0.0.0,999999.999999.999999
github.com/anacrolix/missinggo,https://github.com/anacrolix/missinggo,GO,0.0.0,999999.999999.999999
github.com/anacrolix/missinggo/perf,https://github.com/anacrolix/missinggo/perf,GO,0.0.0,999999.999999.999999
github.com/anacrolix/missinggo/v2,https://github.com/anacrolix/missinggo/v2,GO,0.0.0,999999.999999.999999
github.com/anacrolix/mmsg,https://github.com/anacrolix/mmsg,GO,0.0.0,999999.999999.999999
github.com/anacrolix/multiless,https://github.com/anacrolix/multiless,GO,0.0.0,999999.999999.999999
github.com/anacrolix/stm,https://github.com/anacrolix/stm,GO,0.0.0,999999.999999.999999
github.com/anacrolix/sync,https://github.com/anacrolix/sync,GO,0.0.0,999999.999999.999999
github.com/anacrolix/torrent,https://github.com/anacrolix/torrent,GO,0.0.0,999999.999999.999999
github.com/anacrolix/upnp,https://github.com/anacrolix/upnp,GO,0.0.0,999999.999999.999999
github.com/anacrolix/utp,https://github.com/anacrolix/utp,GO,0.0.0,999999.999999.999999
github.com/antlr4-go/antlr/v4,https://github.com/antlr4-go/antlr/v4,GO,0.0.0,999999.999999.999999
github.com/bahlo/generic-list-go,https://github.com/bahlo/generic-list-go,GO,0.0.0,999999.999999.999999
github.com/benbjohnson/immutable,https://github.com/benbjohnson/immutable,GO,0.0.0,999999.999999.999999
github.com/benesch/cgosymbolizer,https://github.com/benesch/cgosymbolizer,GO,0.0.0,999999.999999.999999
github.com/bradfitz/iter,https://github.com/bradfitz/iter,GO,0.0.0,999999.999999.999999
github.com/c2h5oh/datasize,https://github.com/c2h5oh/datasize,GO,0.0.0,999999.999999.999999
github.com/cespare/xxhash,https://github.com/cespare/xxhash,GO,0.0.0,999999.999999.999999
github.com/cilium/ebpf,https://github.com/cilium/ebpf,GO,0.0.0,999999.999999.999999
github.com/containerd/cgroups/v3,https://github.com/containerd/cgroups/v3,GO,0.0.0,999999.999999.999999
github.com/deckarep/golang-set,https://github.com/deckarep/golang-set,GO,0.0.0,999999.999999.999999
github.com/edsrzf/mmap-go,https://github.com/edsrzf/mmap-go,GO,0.0.0,999999.999999.999999
github.com/elastic/go-freelru,https://github.com/elastic/go-freelru,GO,0.0.0,999999.999999.999999
github.com/erigontech/erigon-db,https://github.com/erigontech/erigon-db,GO,0.0.0,999999.999999.999999
github.com/erigontech/erigon-lib,https://github.com/erigontech/erigon-lib,GO,0.0.0,999999.999999.999999
github.com/erigontech/erigon-snapshot,https://github.com/erigontech/erigon-snapshot,GO,0.0.0,999999.999999.999999
github.com/erigontech/erigonwatch,https://github.com/erigontech/erigonwatch,GO,0.0.0,999999.999999.999999
github.com/erigontech/mdbx-go,https://github.com/erigontech/mdbx-go,GO,0.0.0,999999.999999.999999
github.com/erigontech/secp256k1,https://github.com/erigontech/secp256k1,GO,0.0.0,999999.999999.999999
github.com/erigontech/silkworm-go,https://github.com/erigontech/silkworm-go,GO,0.0.0,999999.999999.999999
github.com/erigontech/speedtest,https://github.com/erigontech/speedtest,GO,0.0.0,999999.999999.999999
github.com/gballet/go-verkle,https://github.com/gballet/go-verkle,GO,0.0.0,999999.999999.999999
github.com/go-chi/chi/v5,https://github.com/go-chi/chi/v5,GO,0.0.0,999999.999999.999999
github.com/go-chi/cors,https://github.com/go-chi/cors,GO,0.0.0,999999.999999.999999
github.com/go-echarts/go-echarts/v2,https://github.com/go-echarts/go-echarts/v2,GO,0.0.0,999999.999999.999999
github.com/go-llsqlite/adapter,https://github.com/go-llsqlite/adapter,GO,0.0.0,999999.999999.999999
github.com/go-llsqlite/crawshaw,https://github.com/go-llsqlite/crawshaw,GO,0.0.0,999999.999999.999999
github.com/go-stack/stack,https://github.com/go-stack/stack,GO,0.0.0,999999.999999.999999
github.com/go-test/deep,https://github.com/go-test/deep,GO,0.0.0,999999.999999.999999
github.com/go-viper/mapstructure/v2,https://github.com/go-viper/mapstructure/v2,GO,0.0.0,999999.999999.999999
github.com/google/btree,https://github.com/google/btree,GO,0.0.0,999999.999999.999999
github.com/google/cel-go,https://github.com/google/cel-go,GO,0.0.0,999999.999999.999999
github.com/hashicorp/go-cleanhttp,https://github.com/hashicorp/go-cleanhttp,GO,0.0.0,999999.999999.999999
github.com/hashicorp/go-retryablehttp,https://github.com/hashicorp/go-retryablehttp,GO,0.0.0,999999.999999.999999
github.com/hashicorp/golang-lru/arc/v2,https://github.com/hashicorp/golang-lru/arc/v2,GO,0.0.0,999999.999999.999999
github.com/huandu/xstrings,https://github.com/huandu/xstrings,GO,0.0.0,999999.999999.999999
github.com/imdario/mergo,https://github.com/imdario/mergo,GO,0.0.0,999999.999999.999999
github.com/inconshreveable/mousetrap,https://github.com/inconshreveable/mousetrap,GO,0.0.0,999999.999999.999999
github.com/julienschmidt/httprouter,https://github.com/julienschmidt/httprouter,GO,0.0.0,999999.999999.999999
github.com/lufia/plan9stats,https://github.com/lufia/plan9stats,GO,0.0.0,999999.999999.999999
github.com/masterminds/goutils,https://github.com/masterminds/goutils,GO,0.0.0,999999.999999.999999
github.com/masterminds/semver/v3,https://github.com/masterminds/semver/v3,GO,0.0.0,999999.999999.999999
github.com/masterminds/sprig/v3,https://github.com/masterminds/sprig/v3,GO,0.0.0,999999.999999.999999
github.com/maticnetwork/crand,https://github.com/maticnetwork/crand,GO,0.0.0,999999.999999.999999
github.com/mitchellh/copystructure,https://github.com/mitchellh/copystructure,GO,0.0.0,999999.999999.999999
github.com/mitchellh/reflectwalk,https://github.com/mitchellh/reflectwalk,GO,0.0.0,999999.999999.999999
github.com/mschoch/smat,https://github.com/mschoch/smat,GO,0.0.0,999999.999999.999999
github.com/ncruces/go-strftime,https://github.com/ncruces/go-strftime,GO,0.0.0,999999.999999.999999
github.com/nxadm/tail,https://github.com/nxadm/tail,GO,0.0.0,999999.999999.999999
github.com/nyaosorg/go-windows-shortcut,https://github.com/nyaosorg/go-windows-shortcut,GO,0.0.0,999999.999999.999999
github.com/pelletier/go-toml,https://github.com/pelletier/go-toml,GO,0.0.0,999999.999999.999999
github.com/pelletier/go-toml/v2,https://github.com/pelletier/go-toml/v2,GO,0.0.0,999999.999999.999999
github.com/power-devops/perfstat,https://github.com/power-devops/perfstat,GO,0.0.0,999999.999999.999999
github.com/quasilyte/go-ruleguard/dsl,https://github.com/quasilyte/go-ruleguard/dsl,GO,0.0.0,999999.999999.999999
github.com/remyoudompheng/bigfft,https://github.com/remyoudompheng/bigfft,GO,0.0.0,999999.999999.999999
github.com/roaringbitmap/roaring,https://github.com/roaringbitmap/roaring,GO,0.0.0,999999.999999.999999
github.com/roaringbitmap/roaring/v2,https://github.com/roaringbitmap/roaring/v2,GO,0.0.0,999999.999999.999999
github.com/rs/dnscache,https://github.com/rs/dnscache,GO,0.0.0,999999.999999.999999
github.com/shirou/gopsutil/v4,https://github.com/shirou/gopsutil/v4,GO,0.0.0,999999.999999.999999
github.com/shoenig/go-m1cpu,https://github.com/shoenig/go-m1cpu,GO,0.0.0,999999.999999.999999
github.com/shopspring/decimal,https://github.com/shopspring/decimal,GO,0.0.0,999999.999999.999999
github.com/sosodev/duration,https://github.com/sosodev/duration,GO,0.0.0,999999.999999.999999
github.com/spf13/cast,https://github.com/spf13/cast,GO,0.0.0,999999.999999.999999
github.com/spf13/cobra,https://github.com/spf13/cobra,GO,0.0.0,999999.999999.999999
github.com/spf13/pflag,https://github.com/spf13/pflag,GO,0.0.0,999999.999999.999999
github.com/stoewer/go-strcase,https://github.com/stoewer/go-strcase,GO,0.0.0,999999.999999.999999
github.com/tidwall/btree,https://github.com/tidwall/btree,GO,0.0.0,999999.999999.999999
github.com/ugorji/go/codec,https://github.com/ugorji/go/codec,GO,0.0.0,999999.999999.999999
github.com/valyala/fastjson,https://github.com/valyala/fastjson,GO,0.0.0,999999.999999.999999
github.com/vektah/gqlparser/v2,https://github.com/vektah/gqlparser/v2,GO,0.0.0,999999.999999.999999
github.com/xsleonard/go-merkle,https://github.com/xsleonard/go-merkle,GO,0.0.0,999999.999999.999999
github.com/alecthomas/assert/v2,https://github.com/alecthomas/assert/v2,GO,0.0.0,999999.999999.999999
github.com/erigontech/interfaces,https://github.com/erigontech/interfaces,GO,0.0.0,999999.999999.999999
github.com/pion/transport,https://github.com/pion/transport,GO,0.0.0,999999.999999.999999
github.com/pion/udp,https://github.com/pion/udp,GO,0.0.0,999999.999999.999999
activemodel,https://github.com/rails/rails,RUBYGEMS,5.1.5,8.0.2
activesupport,https://github.com/rails/rails,RUBYGEMS,5.1.5,8.0.2
addressable,https://github.com/sporkmonger/addressable,RUBYGEMS,0.1.0,2.8.0
afm,https://github.com/halfbyte/afm,RUBYGEMS,0.1.0,0.2.2
ascii85,https://github.com/datawraith/ascii85gem,RUBYGEMS,0.9.0,2.0.1
coffee-script,https://github.com/rails/ruby-coffee-script,RUBYGEMS,0.1.0,2.4.1
commonmarker,https://github.com/gjtorikian/commonmarker,RUBYGEMS,1.0.0,2.3.0
concurrent-ruby,https://github.com/ruby-concurrency/concurrent-ruby,RUBYGEMS,0.0.1,1.3.5
dnsruby,https://github.com/alexdalitz/dnsruby,RUBYGEMS,1.56.0,1.72.4
em-websocket,https://github.com/igrigorik/em-websocket,RUBYGEMS,0.0.1,0.5.3
eventmachine,https://github.com/eventmachine/eventmachine,RUBYGEMS,0.3.1,1.2.7
faraday,https://github.com/lostisland/faraday,RUBYGEMS,0.17.1,2.13.1
faraday-net_http,https://github.com/lostisland/faraday-net_http,RUBYGEMS,0.0.5,3.4.0
ffi,https://github.com/ffi/ffi,RUBYGEMS,0.1.0,1.17.2
fiber-local,https://github.com/socketry/fiber-local,RUBYGEMS,1.1.0,1.1.0
hashery,https://github.com/rubyworks/hashery,RUBYGEMS,1.0.0,2.1.2
i18n,https://github.com/ruby-i18n/i18n,RUBYGEMS,1.8.6,1.14.7
io-event,https://github.com/socketry/io-event,RUBYGEMS,1.6.6,1.10.0
jekyll,https://github.com/jekyll/jekyll,RUBYGEMS,0.1.2,4.4.1
jekyll-commonmark,https://github.com/pathawks/jekyll-commonmark,RUBYGEMS,0.0.1,1.4.0
kramdown,https://github.com/gettalong/kramdown,RUBYGEMS,0.1.0,2.5.1
liquid,https://github.com/shopify/liquid,RUBYGEMS,1.7.0,5.8.6
listen,https://github.com/guard/listen,RUBYGEMS,0.1.0,3.9.0
minitest,https://github.com/minitest/minitest,RUBYGEMS,5.18.1,5.25.5
nokogiri,https://github.com/sparklemotion/nokogiri,RUBYGEMS,1.0.0,1.18.8
pdf-reader,https://github.com/yob/pdf-reader,RUBYGEMS,2.4.0,2.14.1
public_suffix,https://github.com/weppos/publicsuffix-ruby,RUBYGEMS,1.0.0,6.0.2
racc,https://github.com/tenderlove/racc,RUBYGEMS,1.4.6,1.8.0
rainbow,https://github.com/sickill/rainbow,RUBYGEMS,1.0.1,3.1.1
rb-fsevent,https://github.com/thibaudgg/rb-fsevent,RUBYGEMS,0.2.0,0.11.2
rouge,https://github.com/rouge-ruby/rouge,RUBYGEMS,3.8.0,4.5.2
ruby-rc4,https://github.com/caiges/ruby-rc4,RUBYGEMS,0.1.1,0.1.5
rubyzip,https://github.com/rubyzip/rubyzip,RUBYGEMS,0.5.7,2.4.1
timers,https://github.com/socketry/timers,RUBYGEMS,4.4.0,4.4.0
ttfunk,https://github.com/prawnpdf/ttfunk,RUBYGEMS,1.0.1,1.8.0
typhoeus,https://github.com/typhoeus/typhoeus,RUBYGEMS,0.1.2,1.4.1
tzinfo,https://github.com/tzinfo/tzinfo,RUBYGEMS,0.0.1,2.0.6
tzinfo-data,https://github.com/tzinfo/tzinfo-data,RUBYGEMS,1.2013.3,1.2025.2
unicode-display_width,https://github.com/janlelis/unicode-display_width,RUBYGEMS,1.5.0,3.1.4
webrick,https://github.com/ruby/webrick,RUBYGEMS,1.7.0,1.9.1
yell,https://github.com/rudionrails/yell,RUBYGEMS,0.0.1,2.2.2
zeitwerk,https://github.com/fxn/zeitwerk,RUBYGEMS,2.3.1,2.7.2
@nomicfoundation/ignition-ui,https://github.com/nomicfoundation/hardhat,NPM,3.0.0-next.8,3.0.0-next.8
nan,https://github.com/nodejs/nan,NPM,1.9.0,2.22.2
com.fasterxml.jackson.datatype:jackson-datatype-jdk8,https://github.com/fasterxml/jackson-modules-java8,GRADLE,2.8.5,2.19.0
com.fasterxml.jackson:jackson-bom,https://github.com/fasterxml/jackson-bom,GRADLE,2.6.7,2.19.0
com.github.ben-manes.caffeine:caffeine,https://github.com/ben-manes/caffeine,GRADLE,1.0.0,3.2.0
com.google.auto.service:auto-service,https://github.com/google/auto,GRADLE,1.0.1,1.1.1
com.google.dagger:dagger,https://github.com/google/dagger,GRADLE,2.0.1,2.56.2
com.google.dagger:dagger-compiler,https://github.com/google/dagger,GRADLE,2.0.1,2.56.2
com.google.errorprone:javac,https://github.com/google/error-prone-javac,GRADLE,1.8.0-beta-132,1.9.0-dev-r2973-2
com.google.protobuf:protobuf-java,https://github.com/protocolbuffers/protobuf,GRADLE,3.7.0-rc1,4.31.0
com.graphql-java:graphql-java,https://github.com/graphql-java/graphql-java,GRADLE,0.0.0-2021-05-04T21-12-03-d3ac10b0,17.0.0-beta1
com.squareup.okio:okio,https://github.com/square/okio,GRADLE,0.5.0,3.11.0
dnsjava:dnsjava,https://github.com/dnsjava/dnsjava,GRADLE,2.1.6,3.6.3
info.picocli:picocli-codegen,https://github.com/remkop/picocli,GRADLE,3.7.0,4.7.7
io.consensys.tuweni:tuweni-concurrent,https://github.com/consensys/tuweni,GRADLE,2.7.0,2.7.0
io.consensys.tuweni:tuweni-config,https://github.com/consensys/tuweni,GRADLE,2.7.0,2.7.0
io.consensys.tuweni:tuweni-io,https://github.com/consensys/tuweni,GRADLE,2.7.0,2.7.0
io.consensys.tuweni:tuweni-net,https://github.com/consensys/tuweni,GRADLE,2.7.0,2.7.0
io.consensys.tuweni:tuweni-rlp,https://github.com/consensys/tuweni,GRADLE,2.7.0,2.7.0
io.consensys.tuweni:tuweni-toml,https://github.com/consensys/tuweni,GRADLE,2.7.0,2.7.0
io.grpc:grpc-bom,https://github.com/grpc/grpc-java,GRADLE,1.19.0,1.72.0
io.opentelemetry:opentelemetry-api,https://github.com/open-telemetry/opentelemetry-java,GRADLE,0.2.0,0.2.0
io.opentracing.contrib:opentracing-okhttp3,https://github.com/opentracing-contrib/java-okhttp,GRADLE,0.0.1,3.0.0
io.opentracing:opentracing-api,https://github.com/opentracing/opentracing-java,GRADLE,0.2.0,0.33.0
io.opentracing:opentracing-util,https://github.com/opentracing/opentracing-java,GRADLE,0.21.0,0.33.0
org.antlr:antlr4,https://github.com/antlr/antlr4,GRADLE,4.2.1,4.13.2
org.antlr:antlr4-runtime,https://github.com/antlr/antlr4,GRADLE,4.2.1,4.13.2
org.apache.logging.log4j:log4j-bom,https://github.com/apache/logging-log4j2,GRADLE,2.21.0,3.0.0-beta3
org.apache.logging.log4j:log4j-jul,https://github.com/apache/logging-log4j2,GRADLE,2.20.0,3.0.0-beta3
org.apache.maven:maven-artifact,https://github.com/apache/maven,GRADLE,4.0.0-alpha-8,4.0.0-rc-3
org.assertj:assertj-bom,https://github.com/assertj/assertj,GRADLE,3.24.0,4.0.0-M1
org.checkerframework:dataflow-errorprone,https://github.com/typetools/checker-framework,GRADLE,3.14.0,3.49.3
