project_id,project_source,project_namespace,project_name,collection_id,collection_source,collection_namespace,collection_name,project_id_1,project_source_1,project_namespace_1,project_name_1,display_name,event_source,days_since_first_transaction,active_contract_count_90_days,transaction_count,transaction_count_6_months,gas_fees_sum,gas_fees_sum_6_months,address_count,address_count_90_days,new_address_count_90_days,returning_address_count_90_days,high_activity_address_count_90_days,medium_activity_address_count_90_days,low_activity_address_count_90_days,multi_project_address_count_90_days
I1ULrUY9t789vj4akEP3lLgB9hmC1Unfg7875NEdWL0=,OSS_DIRECTORY,oso,lifinance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,I1ULrUY9t789vj4akEP3lLgB9hmC1Unfg7875NEdWL0=,OSS_DIRECTORY,oso,lifinance,LI.FI,MODE,246.0,3.0,266692.0,266538.0,0.22058460162036103,0.20548768799507913,46631.0,19622.0,10573.0,9049.0,10.0,869.0,18708.0,8881.0
oU3gL_l9kM9dSmdxwBXf7S3uIadidxMDJn58f1_etMo=,OSS_DIRECTORY,oso,xy-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,oU3gL_l9kM9dSmdxwBXf7S3uIadidxMDJn58f1_etMo=,OSS_DIRECTORY,oso,xy-finance,XY Finance,ARBITRUM_ONE,784.0,1.0,315299.0,122761.0,33.648590236137451,0.96599299502213132,93546.0,17258.0,15162.0,2096.0,34.0,431.0,16756.0,7115.0
oU3gL_l9kM9dSmdxwBXf7S3uIadidxMDJn58f1_etMo=,OSS_DIRECTORY,oso,xy-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,oU3gL_l9kM9dSmdxwBXf7S3uIadidxMDJn58f1_etMo=,OSS_DIRECTORY,oso,xy-finance,XY Finance,OPTIMISM,892.0,12.0,188675.0,102110.0,1.3036436095216006,0.32885539054748203,67948.0,26593.0,24040.0,2553.0,20.0,467.0,25404.0,16674.0
oU3gL_l9kM9dSmdxwBXf7S3uIadidxMDJn58f1_etMo=,OSS_DIRECTORY,oso,xy-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,oU3gL_l9kM9dSmdxwBXf7S3uIadidxMDJn58f1_etMo=,OSS_DIRECTORY,oso,xy-finance,XY Finance,BASE,449.0,8.0,390716.0,296906.0,3.5966077650025481,1.6660676216410539,102140.0,40205.0,26885.0,13320.0,37.0,1082.0,38352.0,31093.0
PbQGxzWZJKeooMmTIHIXz0sAIIBt5den5mFUQ2MlBa0=,OSS_DIRECTORY,oso,tigris-trade,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,PbQGxzWZJKeooMmTIHIXz0sAIIBt5den5mFUQ2MlBa0=,OSS_DIRECTORY,oso,tigris-trade,Tigris-Trade,ARBITRUM_ONE,739.0,5.0,52416.0,1255.0,18.610860090860754,0.022541682285060319,7826.0,95.0,37.0,58.0,1.0,0.0,94.0,63.0
ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,OSS_DIRECTORY,oso,pyth-network,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,OSS_DIRECTORY,oso,pyth-network,Pyth Network,OPTIMISM,777.0,3.0,616.0,117.0,0.030966789991261467,0.025485902380949388,18.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0
ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,OSS_DIRECTORY,oso,pyth-network,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,OSS_DIRECTORY,oso,pyth-network,Pyth Network,MODE,329.0,4.0,66142.0,42457.0,0.046852435401607745,0.037556507791726229,18.0,9.0,3.0,6.0,4.0,2.0,3.0,0.0
ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,OSS_DIRECTORY,oso,pyth-network,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,OSS_DIRECTORY,oso,pyth-network,Pyth Network,ARBITRUM_ONE,777.0,1.0,159520.0,108035.0,322.26157066526497,193.675952309293,80.0,14.0,6.0,8.0,5.0,2.0,6.0,6.0
ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,OSS_DIRECTORY,oso,pyth-network,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,OSS_DIRECTORY,oso,pyth-network,Pyth Network,BASE,456.0,3.0,138495.0,134481.0,0.43454207472558348,0.27842643616015322,37.0,17.0,9.0,8.0,6.0,2.0,9.0,4.0
R2QXJn5LhDU_lJseQ4TGN2A0FzYCVYqPQhXYr4c7P_U=,OSS_DIRECTORY,oso,insta-dapp,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,R2QXJn5LhDU_lJseQ4TGN2A0FzYCVYqPQhXYr4c7P_U=,OSS_DIRECTORY,oso,insta-dapp,InstaDapp,BASE,438.0,43.0,1118.0,650.0,0.18576925574333891,0.066305832157188535,285.0,78.0,58.0,20.0,0.0,11.0,67.0,60.0
R2QXJn5LhDU_lJseQ4TGN2A0FzYCVYqPQhXYr4c7P_U=,OSS_DIRECTORY,oso,insta-dapp,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,R2QXJn5LhDU_lJseQ4TGN2A0FzYCVYqPQhXYr4c7P_U=,OSS_DIRECTORY,oso,insta-dapp,InstaDapp,ARBITRUM_ONE,1124.0,0.0,6.0,0.0,0.015052074498655196,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R2QXJn5LhDU_lJseQ4TGN2A0FzYCVYqPQhXYr4c7P_U=,OSS_DIRECTORY,oso,insta-dapp,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,R2QXJn5LhDU_lJseQ4TGN2A0FzYCVYqPQhXYr4c7P_U=,OSS_DIRECTORY,oso,insta-dapp,InstaDapp,OPTIMISM,1016.0,40.0,24623.0,645.0,3.010859185006475,0.26637962344742716,1428.0,46.0,11.0,35.0,0.0,11.0,35.0,21.0
UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,LayerZero,OPTIMISM,955.0,17.0,20088568.0,2174337.0,134.33873187481973,15.419470824806519,817344.0,82094.0,70468.0,11626.0,25.0,45.0,79483.0,8446.0
UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,LayerZero,BASE,469.0,12.0,9557549.0,2305858.0,140.32242086796836,13.215466308476449,53696.0,481.0,302.0,179.0,14.0,35.0,427.0,269.0
UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,LayerZero,MODE,241.0,8.0,834276.0,476000.0,0.11456205139139769,0.041227457301295831,35.0,15.0,7.0,8.0,4.0,3.0,8.0,4.0
UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,LayerZero,ARBITRUM_ONE,955.0,7.0,25555466.0,1261882.0,4628.2685745614754,17.967991021128945,1522582.0,11318.0,3517.0,7801.0,5.0,82.0,11227.0,4875.0
UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,LayerZero,ZORA,442.0,8.0,2292921.0,478915.0,6.5431016200042045,0.055478040507215928,17.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,UF36qYsUzfwX6GDNuWgpDXrqsmrLcK4Rw5D4hZY5Pxc=,OSS_DIRECTORY,oso,layer-zero,LayerZero,FRAX,253.0,8.0,464121.0,295153.0,0.042287569668450133,0.017373376680167626,19.0,10.0,4.0,6.0,4.0,2.0,4.0,1.0
b1XjbAwIVH3-iA_StuI-jvIaY-WoWj56n2XoN8W_rdA=,OSS_DIRECTORY,oso,rysk-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,b1XjbAwIVH3-iA_StuI-jvIaY-WoWj56n2XoN8W_rdA=,OSS_DIRECTORY,oso,rysk-finance,Rysk Finance,ARBITRUM_ONE,774.0,1.0,23103.0,1394.0,4.6096804608080895,0.019782334464041058,4847.0,84.0,0.0,84.0,0.0,0.0,84.0,69.0
xqSQaL-k5Jaoiszt5S3tdtGPG_lVlyZcE6trPRj0elY=,OSS_DIRECTORY,oso,olympus,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,xqSQaL-k5Jaoiszt5S3tdtGPG_lVlyZcE6trPRj0elY=,OSS_DIRECTORY,oso,olympus,Olympus,OPTIMISM,970.0,0.0,303.0,0.0,3.2656404999999968e-05,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K3XwWcHnGuoik2XEbnqgku5jl6s-agyNWXVPnc9qbt4=,OSS_DIRECTORY,oso,overnight,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,K3XwWcHnGuoik2XEbnqgku5jl6s-agyNWXVPnc9qbt4=,OSS_DIRECTORY,oso,overnight,Overnight+,ARBITRUM_ONE,612.0,3.0,75048.0,15867.0,17.28431585634171,0.16735805156204067,10811.0,3244.0,2539.0,705.0,3.0,123.0,3116.0,2541.0
K3XwWcHnGuoik2XEbnqgku5jl6s-agyNWXVPnc9qbt4=,OSS_DIRECTORY,oso,overnight,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,K3XwWcHnGuoik2XEbnqgku5jl6s-agyNWXVPnc9qbt4=,OSS_DIRECTORY,oso,overnight,Overnight+,OPTIMISM,809.0,23.0,107660.0,7640.0,6.6170021069201672,0.092418279927874075,21099.0,1046.0,294.0,752.0,1.0,18.0,1022.0,942.0
K3XwWcHnGuoik2XEbnqgku5jl6s-agyNWXVPnc9qbt4=,OSS_DIRECTORY,oso,overnight,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,K3XwWcHnGuoik2XEbnqgku5jl6s-agyNWXVPnc9qbt4=,OSS_DIRECTORY,oso,overnight,Overnight+,BASE,448.0,19.0,223101.0,141856.0,3.608043119711656,1.2326591441063952,46385.0,14621.0,8853.0,5768.0,41.0,1570.0,13008.0,13715.0
7sXwowBTIQFQFWBqzwTewe4f-RG5DUvutSgm114HFT8=,OSS_DIRECTORY,oso,compound-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,7sXwowBTIQFQFWBqzwTewe4f-RG5DUvutSgm114HFT8=,OSS_DIRECTORY,oso,compound-finance,Compound,OPTIMISM,221.0,8.0,219192.0,205551.0,1.1369068020066462,0.995680165375787,39255.0,9057.0,2697.0,6360.0,7.0,389.0,8660.0,8139.0
7sXwowBTIQFQFWBqzwTewe4f-RG5DUvutSgm114HFT8=,OSS_DIRECTORY,oso,compound-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,7sXwowBTIQFQFWBqzwTewe4f-RG5DUvutSgm114HFT8=,OSS_DIRECTORY,oso,compound-finance,Compound,ARBITRUM_ONE,540.0,2.0,128106.0,72227.0,3.3793151414839362,0.44449742115928864,44281.0,3550.0,1333.0,2217.0,9.0,297.0,3200.0,2644.0
7sXwowBTIQFQFWBqzwTewe4f-RG5DUvutSgm114HFT8=,OSS_DIRECTORY,oso,compound-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,7sXwowBTIQFQFWBqzwTewe4f-RG5DUvutSgm114HFT8=,OSS_DIRECTORY,oso,compound-finance,Compound,BASE,448.0,7.0,802463.0,500697.0,3.8888797856651975,1.6660064963791181,190715.0,28255.0,13796.0,14459.0,15.0,1851.0,26381.0,24368.0
wluzMsctrN335VW_uT-iQsSWZrfLjSRCxOvVVUB8NgQ=,OSS_DIRECTORY,oso,pancakeswap,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,wluzMsctrN335VW_uT-iQsSWZrfLjSRCxOvVVUB8NgQ=,OSS_DIRECTORY,oso,pancakeswap,PancakeSwap,BASE,444.0,211.0,2001107.0,1114682.0,34.380691562471227,18.666153772972063,287758.0,49289.0,16308.0,32981.0,135.0,3428.0,45199.0,42119.0
wluzMsctrN335VW_uT-iQsSWZrfLjSRCxOvVVUB8NgQ=,OSS_DIRECTORY,oso,pancakeswap,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,wluzMsctrN335VW_uT-iQsSWZrfLjSRCxOvVVUB8NgQ=,OSS_DIRECTORY,oso,pancakeswap,PancakeSwap,ARBITRUM_ONE,531.0,96.0,1492003.0,1155775.0,113.51428907123322,56.617763943265807,110856.0,16185.0,11074.0,5111.0,242.0,1447.0,14485.0,13361.0
HW-DsDcsApBwqtMlSu8S7BpNvtLdq5jvBrJD7kxz7pM=,OSS_DIRECTORY,oso,safe-global,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,HW-DsDcsApBwqtMlSu8S7BpNvtLdq5jvBrJD7kxz7pM=,OSS_DIRECTORY,oso,safe-global,Safe,OPTIMISM,1072.0,648053.0,5681627.0,1391129.0,86.468395143461663,10.537417845761608,127200.0,1157.0,868.0,289.0,6.0,32.0,1110.0,463.0
HW-DsDcsApBwqtMlSu8S7BpNvtLdq5jvBrJD7kxz7pM=,OSS_DIRECTORY,oso,safe-global,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,HW-DsDcsApBwqtMlSu8S7BpNvtLdq5jvBrJD7kxz7pM=,OSS_DIRECTORY,oso,safe-global,Safe,ARBITRUM_ONE,1222.0,6018.0,930856.0,203051.0,146.62778927545457,9.5701318509222446,150847.0,8139.0,2822.0,5317.0,42.0,1060.0,7014.0,3608.0
HW-DsDcsApBwqtMlSu8S7BpNvtLdq5jvBrJD7kxz7pM=,OSS_DIRECTORY,oso,safe-global,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,HW-DsDcsApBwqtMlSu8S7BpNvtLdq5jvBrJD7kxz7pM=,OSS_DIRECTORY,oso,safe-global,Safe,BASE,484.0,237.0,321251.0,189706.0,5.4365494296354431,2.0058095836515846,120514.0,9294.0,6954.0,2340.0,4.0,307.0,8968.0,7879.0
ufssHx9IUyFYwFa52ktfF701L_au-DG4Ur6KCcs9hGM=,OSS_DIRECTORY,oso,synfutures,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,ufssHx9IUyFYwFa52ktfF701L_au-DG4Ur6KCcs9hGM=,OSS_DIRECTORY,oso,synfutures,SynFutures,ARBITRUM_ONE,1162.0,0.0,12278.0,0.0,9.1314618605488889,0.0,2451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eZoXqFWF4fnOIwSzlEHCAUcKxK2HNX70jJRjYq5QfqU=,OSS_DIRECTORY,oso,silo-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,eZoXqFWF4fnOIwSzlEHCAUcKxK2HNX70jJRjYq5QfqU=,OSS_DIRECTORY,oso,silo-finance,Silo Finance,ARBITRUM_ONE,655.0,21.0,504093.0,192951.0,49.622277325854625,2.9227701838227396,66823.0,8754.0,4190.0,4564.0,61.0,947.0,7745.0,7929.0
xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,Slingshot,BASE,450.0,15.0,147956.0,47604.0,1.8515529776284418,0.533755550050538,51914.0,4950.0,2596.0,2354.0,3.0,59.0,4849.0,3827.0
xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,Slingshot,OPTIMISM,1051.0,19.0,728064.0,31732.0,1.7223291313328613,0.17452329285324483,160721.0,14961.0,11800.0,3161.0,2.0,13.0,14873.0,14067.0
xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,Slingshot,ARBITRUM_ONE,1233.0,0.0,264229.0,0.0,212.1473633987535,0.0,70206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mj3q3z3W90R73D2QQtxiDbRtoBpZzLJ-NGxKYiYxfys=,OSS_DIRECTORY,oso,o-3-swap,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,Mj3q3z3W90R73D2QQtxiDbRtoBpZzLJ-NGxKYiYxfys=,OSS_DIRECTORY,oso,o-3-swap,O3 Swap,ARBITRUM_ONE,949.0,5.0,1052.0,16.0,0.13777329124988755,6.9783445999999986e-05,310.0,6.0,3.0,3.0,0.0,0.0,6.0,4.0
Mj3q3z3W90R73D2QQtxiDbRtoBpZzLJ-NGxKYiYxfys=,OSS_DIRECTORY,oso,o-3-swap,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,Mj3q3z3W90R73D2QQtxiDbRtoBpZzLJ-NGxKYiYxfys=,OSS_DIRECTORY,oso,o-3-swap,O3 Swap,OPTIMISM,877.0,19.0,5583.0,182.0,0.016229604072747872,0.001534462558711522,2024.0,25.0,14.0,11.0,0.0,0.0,25.0,17.0
AhaOZ9CXcN6685SJ8zZvuhZLaFUyYt0YFtCSWoRMgsU=,OSS_DIRECTORY,oso,dodoex,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,AhaOZ9CXcN6685SJ8zZvuhZLaFUyYt0YFtCSWoRMgsU=,OSS_DIRECTORY,oso,dodoex,DODO,OPTIMISM,676.0,2.0,12741.0,1373.0,0.51301393480995383,0.022396759237154198,6893.0,170.0,144.0,26.0,0.0,2.0,168.0,91.0
AhaOZ9CXcN6685SJ8zZvuhZLaFUyYt0YFtCSWoRMgsU=,OSS_DIRECTORY,oso,dodoex,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,AhaOZ9CXcN6685SJ8zZvuhZLaFUyYt0YFtCSWoRMgsU=,OSS_DIRECTORY,oso,dodoex,DODO,BASE,452.0,124.0,115144.0,65568.0,1.1976606041015965,0.36008233656429861,34589.0,5407.0,3982.0,1425.0,30.0,70.0,5295.0,4248.0
AhaOZ9CXcN6685SJ8zZvuhZLaFUyYt0YFtCSWoRMgsU=,OSS_DIRECTORY,oso,dodoex,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,AhaOZ9CXcN6685SJ8zZvuhZLaFUyYt0YFtCSWoRMgsU=,OSS_DIRECTORY,oso,dodoex,DODO,ARBITRUM_ONE,1152.0,7.0,363134.0,42910.0,167.532057784266,2.028357305203413,145884.0,7634.0,2815.0,4819.0,40.0,119.0,7463.0,6990.0
HC4mNpclbKWrBgbOYtYL0hyVI9fXcuCuEoj5wiqNSo8=,OSS_DIRECTORY,oso,aelin,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,HC4mNpclbKWrBgbOYtYL0hyVI9fXcuCuEoj5wiqNSo8=,OSS_DIRECTORY,oso,aelin,Aelin,OPTIMISM,1039.0,7.0,36376.0,260.0,0.056839473478203222,0.0014379131115599851,4767.0,97.0,50.0,47.0,0.0,0.0,97.0,71.0
HC4mNpclbKWrBgbOYtYL0hyVI9fXcuCuEoj5wiqNSo8=,OSS_DIRECTORY,oso,aelin,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,HC4mNpclbKWrBgbOYtYL0hyVI9fXcuCuEoj5wiqNSo8=,OSS_DIRECTORY,oso,aelin,Aelin,ARBITRUM_ONE,728.0,0.0,1169.0,1.0,1.3020255621636541,1.525416e-06,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HC4mNpclbKWrBgbOYtYL0hyVI9fXcuCuEoj5wiqNSo8=,OSS_DIRECTORY,oso,aelin,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,HC4mNpclbKWrBgbOYtYL0hyVI9fXcuCuEoj5wiqNSo8=,OSS_DIRECTORY,oso,aelin,Aelin,BASE,221.0,1.0,16.0,8.0,0.000272375794826849,0.000114147652415966,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
O8mgpLx9jkAEkijblK01dRc8ZraW15K8uQbXiCvSbPY=,OSS_DIRECTORY,oso,ante-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,O8mgpLx9jkAEkijblK01dRc8ZraW15K8uQbXiCvSbPY=,OSS_DIRECTORY,oso,ante-finance,Ante Finance,BASE,261.0,5.0,921.0,831.0,0.0069983068378797727,0.0037699597792632445,93.0,64.0,51.0,13.0,0.0,6.0,58.0,13.0
O8mgpLx9jkAEkijblK01dRc8ZraW15K8uQbXiCvSbPY=,OSS_DIRECTORY,oso,ante-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,O8mgpLx9jkAEkijblK01dRc8ZraW15K8uQbXiCvSbPY=,OSS_DIRECTORY,oso,ante-finance,Ante Finance,ARBITRUM_ONE,714.0,0.0,18.0,0.0,0.011040669799999998,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O8mgpLx9jkAEkijblK01dRc8ZraW15K8uQbXiCvSbPY=,OSS_DIRECTORY,oso,ante-finance,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,O8mgpLx9jkAEkijblK01dRc8ZraW15K8uQbXiCvSbPY=,OSS_DIRECTORY,oso,ante-finance,Ante Finance,OPTIMISM,700.0,1.0,37.0,4.0,1.5983352856232998e-05,1.125587856233e-06,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
