artifact_name,project_name,metric_name,sample_date,amount
riscv-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,1
fairyringclient,fairblock,GITHUB_active_developers_monthly,2024-11-01,1
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2024-11-01,1
fairyring,fairblock,GITHUB_active_developers_monthly,2024-11-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,1
insight,third-web,GITHUB_active_developers_monthly,2024-12-01,2
dylint,trailofbits,GITHUB_active_developers_monthly,2024-12-01,3
pyth-client-py,pyth-network,GITHUB_active_developers_monthly,2024-12-01,1
_audits_lidofinance_dual-governance_fork,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,1
fuel-test-contract,redstone-finance,GITHUB_active_developers_monthly,2024-07-01,1
cannon,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-01-01,1
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2024-01-01,2
cast_checks,trailofbits,GITHUB_active_developers_monthly,2024-07-01,1
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-01-01,3
ask-astro,trailofbits,GITHUB_active_developers_monthly,2024-01-01,1
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2024-01-01,1
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2024-01-01,2
fairyringclient,fairblock,GITHUB_active_developers_monthly,2024-01-01,1
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2024-01-01,1
blight,trailofbits,GITHUB_active_developers_monthly,2024-09-01,1
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2024-09-01,2
modular-contracts,third-web,GITHUB_active_developers_monthly,2024-09-01,3
stylus,fairblock,GITHUB_active_developers_monthly,2024-09-01,1
pl-tutorial,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2024-09-01,1
engine,third-web,GITHUB_active_developers_monthly,2024-09-01,4
mirror,syndicateprotocol,GITHUB_active_developers_monthly,2024-09-01,1
kontrol-cheatcodes,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,2
komet,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-09-01,1
testing-handbook,trailofbits,GITHUB_active_developers_monthly,2024-09-01,3
per,pyth-network,GITHUB_active_developers_monthly,2024-09-01,3
fairyringclient,fairblock,GITHUB_active_developers_monthly,2024-09-01,1
mx-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2024-09-01,1
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2024-12-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2024-12-01,5
pip-plugin-pep740,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
rfg1-optimism,wakeuplabs,GITHUB_active_developers_monthly,2024-09-01,1
angrop,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,1
komet,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,2
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2024-12-01,1
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2024-06-01,2
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-12-01,1
rfg1-optimism,wakeuplabs,GITHUB_active_developers_monthly,2024-01-01,2
passport-docs,passportxyz,GITHUB_active_developers_monthly,2024-06-01,1
beacon,pyth-network,GITHUB_active_developers_monthly,2024-11-01,1
internship-tp4-cross-contracts,rather_labs,GITHUB_active_developers_monthly,2024-11-01,1
publications,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,1
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-06-01,1
optimism-ci,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2024-11-01,8
pl-tutorial,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,1
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,5
gitbook-kontrol,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,1
awesome-oso,opensource-observer,GITHUB_active_developers_monthly,2024-11-01,1
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2024-11-01,1
starkflare-indexer,walnuthq,GITHUB_active_developers_monthly,2024-06-01,1
polytracker,trailofbits,GITHUB_active_developers_monthly,2024-11-01,1
krf,trailofbits,GITHUB_active_developers_monthly,2024-11-01,1
passport-docs,passportxyz,GITHUB_active_developers_monthly,2024-11-01,1
fairblock-cycles-quartz,fairblock,GITHUB_active_developers_monthly,2024-11-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,2
pyth-sdk-rs,pyth-network,GITHUB_active_developers_monthly,2024-08-01,1
cookiecutter-python,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-05-01,1
blockifier,walnuthq,GITHUB_active_developers_monthly,2024-05-01,1
engine,third-web,GITHUB_active_developers_monthly,2024-05-01,3
vast-llvm-test-suite,trailofbits,GITHUB_active_developers_monthly,2024-05-01,1
mirror,syndicateprotocol,GITHUB_active_developers_monthly,2024-05-01,1
_audits_ethereum-optimism_pausability,runtimeverification,GITHUB_active_developers_monthly,2024-02-01,1
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2024-02-01,2
passport,passportxyz,GITHUB_active_developers_monthly,2024-11-01,4
ethglobal-sf-2024,opensource-observer,GITHUB_active_developers_monthly,2024-11-01,1
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2024-11-01,2
zkdocs,trailofbits,GITHUB_active_developers_monthly,2024-11-01,1
per,pyth-network,GITHUB_active_developers_monthly,2024-11-01,4
publications,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,2
simbolik-vscode,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,1
gh-workflows,passportxyz,GITHUB_active_developers_monthly,2024-11-01,1
solana-connector,redstone-finance,GITHUB_active_developers_monthly,2024-11-01,1
passport-docs,passportxyz,GITHUB_active_developers_monthly,2024-08-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2024-08-01,6
kasmer-multiversx,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
id-staking-v2,passportxyz,GITHUB_active_developers_monthly,2024-08-01,1
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2024-08-01,1
pe-parse,trailofbits,GITHUB_active_developers_monthly,2024-11-01,1
oss-funding,opensource-observer,GITHUB_active_developers_monthly,2024-08-01,1
modular-contracts,third-web,GITHUB_active_developers_monthly,2025-01-01,1
nebula-python,third-web,GITHUB_active_developers_monthly,2025-01-01,1
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2025-01-01,2
internship-tp4-cross,rather_labs,GITHUB_active_developers_monthly,2025-02-01,2
stable-mir-json,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,2
_audits_ethereum-optimism_pausability,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,2
enclave,enclave-gnosisguild,GITHUB_active_developers_monthly,2025-04-01,2
testing-handbook,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
asknebula,third-web,GITHUB_active_developers_monthly,2025-04-01,1
riscv-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,3
pip-plugin-pep740,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
check-up-to-dateness,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
check-up-to-dateness,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
install-kaas,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2025-04-01,1
cast_checks,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
chat-bot-template,rather_labs,GITHUB_active_developers_monthly,2025-04-01,1
komet,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,2
governance,pyth-network,GITHUB_active_developers_monthly,2025-03-01,1
eas-proxy,passportxyz,GITHUB_active_developers_monthly,2025-03-01,2
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,2
pyth-examples,pyth-network,GITHUB_active_developers_monthly,2025-03-01,2
insight,third-web,GITHUB_active_developers_monthly,2025-04-01,2
nyc-infosec,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2025-03-01,4
noir-libs-server,walnuthq,GITHUB_active_developers_monthly,2025-03-01,1
chat-bot-template,rather_labs,GITHUB_active_developers_monthly,2025-03-01,1
simbolik-vscode,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
cargo-stylus-walnut,walnuthq,GITHUB_active_developers_monthly,2025-03-01,1
cast_checks,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
elizaos-agent-0.25.9,rather_labs,GITHUB_active_developers_monthly,2025-03-01,1
imp-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
awesome-ml-security,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
empirehacking.nyc,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
are-we-pep740-yet,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
passport,passportxyz,GITHUB_active_developers_monthly,2025-04-01,3
engine,third-web,GITHUB_active_developers_monthly,2025-01-01,3
audit-reports,pyth-network,GITHUB_active_developers_monthly,2025-01-01,1
miden-playground,walnuthq,GITHUB_active_developers_monthly,2025-01-01,3
rfc3161-client,trailofbits,GITHUB_active_developers_monthly,2025-01-01,2
zeet-eks-terraform,third-web,GITHUB_active_developers_monthly,2025-01-01,1
insight,third-web,GITHUB_active_developers_monthly,2025-01-01,3
awesome-oso,opensource-observer,GITHUB_active_developers_monthly,2025-03-01,2
oso,opensource-observer,GITHUB_active_developers_monthly,2025-04-01,5
simbolik-vscode,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
cargo-stylus-walnut,walnuthq,GITHUB_active_developers_monthly,2025-04-01,1
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2025-04-01,1
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2025-03-01,1
madara-docs,walnuthq,GITHUB_active_developers_monthly,2025-03-01,1
walnut-dbg,walnuthq,GITHUB_active_developers_monthly,2025-03-01,1
clara,redstone-finance,GITHUB_active_developers_monthly,2025-03-01,2
cargo-line-test,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2025-03-01,1
sigstore-apis,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
oss-funding,opensource-observer,GITHUB_active_developers_monthly,2025-04-01,3
super-scan,walnuthq,GITHUB_active_developers_monthly,2025-04-01,1
stylus-cm-backend,cobuilders-xyz,GITHUB_active_developers_monthly,2025-04-01,2
windows-ctl,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
twa,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
vast,trailofbits,GITHUB_active_developers_monthly,2025-01-01,2
necessist,trailofbits,GITHUB_active_developers_monthly,2025-01-01,2
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
rfc8785.py,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
kontrol-cheatcodes,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,2
pyth-client,pyth-network,GITHUB_active_developers_monthly,2025-01-01,1
pyth-client-js,pyth-network,GITHUB_active_developers_monthly,2025-01-01,1
internship-tp4-cross-contracts,rather_labs,GITHUB_active_developers_monthly,2025-01-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,1
eas-proxy,passportxyz,GITHUB_active_developers_monthly,2025-01-01,1
revm,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2025-01-01,1
_audits_lidofinance_dual-governance_fork,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
evm-equivalence,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2025-02-01,2
eliza,redstone-finance,GITHUB_active_developers_monthly,2025-02-01,1
js,third-web,GITHUB_active_developers_monthly,2025-02-01,5
evm-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,4
skribe,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
documentation,pyth-network,GITHUB_active_developers_monthly,2025-03-01,5
gelato-relayer-mocked-manifest,redstone-finance,GITHUB_active_developers_monthly,2025-03-01,1
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,2
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2025-04-01,2
pyth-agent,pyth-network,GITHUB_active_developers_monthly,2025-04-01,2
imp-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
siderophile,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
miden-playground,walnuthq,GITHUB_active_developers_monthly,2025-03-01,1
challenge-tasks,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
js,third-web,GITHUB_active_developers_monthly,2025-03-01,5
pl-tutorial,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
ai,third-web,GITHUB_active_developers_monthly,2025-04-01,1
zkdocs,trailofbits,GITHUB_active_developers_monthly,2025-04-01,2
gitbook-kontrol,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
gitbook-home,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2025-04-01,1
passport-embed,passportxyz,GITHUB_active_developers_monthly,2025-02-01,3
cargo-line-test,trailofbits,GITHUB_active_developers_monthly,2025-02-01,2
governance,pyth-network,GITHUB_active_developers_monthly,2025-02-01,1
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2025-02-01,3
rfc8785.py,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2025-02-01,1
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2025-02-01,18
nyc-infosec,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
noir-libs-client,walnuthq,GITHUB_active_developers_monthly,2025-03-01,1
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2025-03-01,5
evm-equivalence,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
revm,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2025-03-01,1
gitbook-komet,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,2
publications,trailofbits,GITHUB_active_developers_monthly,2025-03-01,4
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2025-03-01,2
enclave,enclave-gnosisguild,GITHUB_active_developers_monthly,2025-03-01,1
build-wrap,trailofbits,GITHUB_active_developers_monthly,2025-03-01,2
riscv-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
vast,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
lms-rust,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
contributor-test-repo,runtimeverification,GITHUB_active_developers_monthly,2025-03-01,1
polyfile,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
engine,third-web,GITHUB_active_developers_monthly,2025-03-01,3
noir-static-analyzer,walnuthq,GITHUB_active_developers_monthly,2025-03-01,1
passport-scorer,passportxyz,GITHUB_active_developers_monthly,2025-03-01,3
dagster-sqlmesh,opensource-observer,GITHUB_active_developers_monthly,2025-03-01,2
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2025-03-01,10
codetracer,codetracer-metacraft-labs,GITHUB_active_developers_monthly,2025-03-01,5
verify-rust-std,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
zkevm-harness,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,3
solang,solang-hyperledger-solang,GITHUB_active_developers_monthly,2025-02-01,2
oss-funding,opensource-observer,GITHUB_active_developers_monthly,2025-02-01,1
lms-go,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
passport,passportxyz,GITHUB_active_developers_monthly,2025-02-01,3
zkdocs,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
gh-workflows,passportxyz,GITHUB_active_developers_monthly,2025-04-01,1
mcp-figma,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
ai,third-web,GITHUB_active_developers_monthly,2025-03-01,2
rfc3161-client,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
