,project_slug,from_name,quarter,day
17030,gitcoin,PAKISTANECN1,2021Q2,1
17031,gitcoin,PJ-123-Prime,2020Q4,1
17032,gitcoin,PabloCGL,2020Q2,1
17033,gitcoin,PaigeDAO,2022Q1,1
17034,gitcoin,Pascaltallarida,2020Q1,1
17035,gitcoin,PaulRBerg,2020Q1,2
17036,gitcoin,PaulinaParangerHr,2021Q2,1
17037,gitcoin,PaulinaParangerHr,2021Q3,1
17038,gitcoin,Pedro0401,2020Q2,2
17039,gitcoin,Pedro0401,2020Q3,2
17040,gitcoin,Pedro0401,2021Q3,1
17041,gitcoin,Pfed-prog,2021Q4,1
17042,gitcoin,PhilH,2021Q1,1
17043,gitcoin,PierrickGT,2019Q3,5
17044,gitcoin,Pietro-G,2019Q4,2
17045,gitcoin,PiotrNap,2021Q1,2
17046,gitcoin,PixelantDesign,2018Q1,23
17047,gitcoin,PixelantDesign,2018Q2,37
17048,gitcoin,PixelantDesign,2018Q3,47
17049,gitcoin,PixelantDesign,2018Q4,25
17050,gitcoin,PixelantDesign,2019Q1,28
17051,gitcoin,PixelantDesign,2019Q2,45
17052,gitcoin,PixelantDesign,2019Q3,30
17053,gitcoin,PixelantDesign,2019Q4,1
17054,gitcoin,PixelantDesign,2020Q1,12
17055,gitcoin,PixelantDesign,2020Q2,21
17056,gitcoin,PixelantDesign,2020Q3,36
17057,gitcoin,PixelantDesign,2020Q4,19
17058,gitcoin,PixelantDesign,2021Q1,16
17059,gitcoin,PixelantDesign,2021Q2,16
17060,gitcoin,PixelantDesign,2021Q3,2
17061,gitcoin,PixelantDesign,2021Q4,2
17062,gitcoin,PrivacyBob1,2020Q4,1
17063,gitcoin,ProrokEskobar,2019Q2,1
17064,gitcoin,PumpkingWok,2018Q3,2
17065,gitcoin,PumpkingWok,2018Q4,1
17066,gitcoin,PumpkingWok,2019Q3,1
17067,gitcoin,PumpkingWok,2020Q2,1
17068,gitcoin,QEDK,2021Q3,2
17069,gitcoin,QEDK,2021Q4,32
17070,gitcoin,QEDK,2022Q1,8
17071,gitcoin,QEDK,2022Q2,8
17072,gitcoin,QEDK,2022Q3,8
17073,gitcoin,QYuQianchen,2021Q2,1
17074,gitcoin,QYuQianchen,2021Q4,1
17075,gitcoin,Qhhorjon,2018Q4,2
17076,gitcoin,Qloun,2021Q1,1
17077,gitcoin,Quang96,2021Q2,1
17078,gitcoin,QuickMythril,2023Q3,4
17079,gitcoin,RGhadamian,2021Q2,1
17080,gitcoin,Rades97,2021Q2,1
17081,gitcoin,Raghav078,2020Q4,1
17082,gitcoin,Rahul-Sagore,2018Q3,1
17083,gitcoin,Rajpratik71,2021Q3,1
17084,gitcoin,Rajpratik71,2022Q4,1
17085,gitcoin,RallyCreatorCoins,2020Q4,2
17086,gitcoin,RalphHofacker,2020Q4,2
17087,gitcoin,Rask467,2022Q2,1
17088,gitcoin,Rask467,2023Q2,2
17089,gitcoin,Rbchi,2021Q1,1
17090,gitcoin,Rebar1234,2023Q1,1
17091,gitcoin,ResourceHog,2020Q1,1
17092,gitcoin,RexShinka,2020Q3,1
17093,gitcoin,RexShinka,2021Q1,2
17094,gitcoin,RickVM,2021Q4,1
17095,gitcoin,Ricky-N,2018Q4,1
17096,gitcoin,RickyShiJs,2020Q4,1
17097,gitcoin,RideSolo,2020Q2,2
17098,gitcoin,RishShak,2020Q4,1
17099,gitcoin,Ro5s,2020Q3,1
17100,gitcoin,RookieCol,2023Q4,1
17101,gitcoin,Roundtree-Larry,2020Q2,1
17102,gitcoin,Ryan-Gordon,2020Q2,2
17103,gitcoin,SBhojani,2019Q3,1
17104,gitcoin,SCBuergel,2019Q3,3
17105,gitcoin,SCHMOTT22,2022Q2,1
17106,gitcoin,SE-Designs,2020Q2,1
17107,gitcoin,SLRead,2020Q4,1
17108,gitcoin,SLRead,2021Q2,1
17109,gitcoin,Sabihashaik,2018Q1,1
17110,gitcoin,Sabihashaik,2018Q2,1
17111,gitcoin,Saketjee,2020Q2,1
17112,gitcoin,Samjii,2021Q2,2
17113,gitcoin,Samjii,2021Q3,1
17114,gitcoin,Sandy20688,2021Q2,1
17115,gitcoin,SanguineHum,2021Q4,2
17116,gitcoin,SaptakS,2018Q2,21
17117,gitcoin,SaptakS,2018Q3,47
17118,gitcoin,SaptakS,2018Q4,32
17119,gitcoin,SaptakS,2019Q1,25
17120,gitcoin,SaptakS,2019Q2,21
17121,gitcoin,Sarahwadek,2020Q4,2
17122,gitcoin,Sashen972,2023Q3,1
17123,gitcoin,SaveTheAles,2018Q2,1
17124,gitcoin,SeanFromIT,2020Q1,1
17125,gitcoin,Seigneur774,2020Q2,2
17126,gitcoin,SexDrugsAndZcash,2020Q4,1
17127,gitcoin,Shammah,2021Q1,1
17128,gitcoin,Shammah,2021Q2,1
17129,gitcoin,Shankar0619,2020Q4,1
17130,gitcoin,Shoelace-Jim,2022Q3,1
17131,gitcoin,ShowMeTheGita,2021Q4,1
17132,gitcoin,Shrugs,2017Q4,1
17133,gitcoin,Sifou13,2021Q4,1
17134,gitcoin,SilentCicero,2017Q4,1
17135,gitcoin,SinaEyzed,2021Q2,1
17136,gitcoin,SirPepeNerd,2021Q1,1
17137,gitcoin,Sirlupinwatson1,2020Q1,1
17138,gitcoin,Sirlupinwatson1,2020Q2,1
17139,gitcoin,Sirlupinwatson1,2021Q4,3
17140,gitcoin,Sjunna9819,2019Q1,1
17141,gitcoin,Skyge,2019Q2,5
17142,gitcoin,Skyge,2019Q3,3
17143,gitcoin,SlightlyCyborg,2019Q3,1
17144,gitcoin,Sm00g15,2019Q3,2
17145,gitcoin,Smona,2018Q2,5
17146,gitcoin,Soleauchain,2021Q2,1
17147,gitcoin,Solexplorer,2019Q2,1
17148,gitcoin,Solexplorer,2019Q3,1
17149,gitcoin,Solexplorer,2019Q4,29
17150,gitcoin,Solexplorer,2020Q1,12
17151,gitcoin,Solexplorer,2020Q2,12
17152,gitcoin,Solexplorer,2020Q3,1
17153,gitcoin,Solexplorer,2020Q4,10
17154,gitcoin,Solexplorer,2021Q1,3
17155,gitcoin,SonOfIshtar,2021Q2,2
17156,gitcoin,Soptq,2022Q2,1
17157,gitcoin,Soptq,2022Q3,1
17158,gitcoin,Soptq,2022Q4,1
17159,gitcoin,Soumili1818,2022Q4,1
17160,gitcoin,Squazher,2021Q2,1
17161,gitcoin,Stamp9,2021Q2,2
17162,gitcoin,StareIntoTheBeard,2018Q1,6
17163,gitcoin,StareIntoTheBeard,2018Q2,41
17164,gitcoin,StareIntoTheBeard,2018Q3,46
17165,gitcoin,StareIntoTheBeard,2018Q4,13
17166,gitcoin,StareIntoTheBeard,2020Q3,2
17167,gitcoin,Stark1392,2020Q4,1
17168,gitcoin,StellarisMeta,2022Q2,2
17169,gitcoin,StevenJNPearce,2018Q2,1
17170,gitcoin,StevenJNPearce,2019Q1,1
17171,gitcoin,Stredium,2021Q1,1
17172,gitcoin,SunflowerPKU,2022Q2,1
17173,gitcoin,Sunghee2,2019Q3,1
17174,gitcoin,Swader,2019Q1,2
17175,gitcoin,Swader,2019Q2,1
17176,gitcoin,Swader,2019Q3,1
17177,gitcoin,Szybka22,2020Q1,1
17178,gitcoin,TCHKVSKY,2022Q1,1
17179,gitcoin,TSnark,2021Q1,1
17180,gitcoin,TTmOfficiall,2021Q2,1
17181,gitcoin,Taron0777,2020Q4,1
17182,gitcoin,TechFRW,2021Q1,1
17183,gitcoin,Tedko,2020Q2,2
17184,gitcoin,Tedko,2020Q4,1
17185,gitcoin,Tevinisaac,2021Q3,1
17186,gitcoin,Tfun99,2021Q2,1
17187,gitcoin,Thandohimself,2021Q1,1
17188,gitcoin,TheBlockchainDeveloper,2019Q2,1
17189,gitcoin,TheShobo,2023Q3,1
17190,gitcoin,Thenasc1971,2022Q3,1
17191,gitcoin,ThomasFoolery,2020Q1,2
17192,gitcoin,TimDaub,2020Q1,1
17193,gitcoin,TimDaub,2021Q2,1
17194,gitcoin,TimDaub,2021Q3,1
17195,gitcoin,TimVanMourik,2017Q4,2
17196,gitcoin,TimVanMourik,2018Q2,1
17197,gitcoin,TkzcM,2021Q4,2
17198,gitcoin,Tranvanlap95,2021Q3,2
17199,gitcoin,TravisSCode,2021Q3,1
17200,gitcoin,TripleSpeeder,2019Q4,1
17201,gitcoin,TrollzKyo,2021Q2,1
17202,gitcoin,TrucNguyenThi,2020Q2,1
17203,gitcoin,TrustlessState0x,2020Q3,1
17204,gitcoin,Tuandv2000,2021Q2,1
17205,gitcoin,Ucheiyke,2021Q2,1
17206,gitcoin,Uchezinny,2021Q3,1
17207,gitcoin,UnMay,2020Q2,1
17208,gitcoin,Unlimiter,2020Q3,1
17209,gitcoin,Unlimiter,2021Q4,1
17210,gitcoin,UnrealCity,2018Q1,1
17211,gitcoin,VadneyK,2021Q2,1
17212,gitcoin,Vai8hav,2022Q1,1
17213,gitcoin,Vic23M,2022Q2,1
17214,gitcoin,VictorProshutinskiy,2020Q2,1
17215,gitcoin,VipRomarioAgro,2020Q1,1
17216,gitcoin,Virtual-Face,2019Q1,11
17217,gitcoin,Virtual-Face,2019Q2,2
17218,gitcoin,Virtual-Face,2019Q3,7
17219,gitcoin,Virtual-Face,2019Q4,3
17220,gitcoin,Virtual-Face,2020Q1,2
17221,gitcoin,Virtual-Face,2020Q2,2
17222,gitcoin,Virtual-Face,2020Q3,1
17223,gitcoin,Vivianavalls013,2023Q3,2
17224,gitcoin,Vladkuz100,2020Q4,1
17225,gitcoin,VoskCoin,2020Q4,2
17226,gitcoin,VoskCoin,2021Q1,1
17227,gitcoin,Wageman,2022Q1,1
17228,gitcoin,WeTeachBlockchain,2020Q4,2
17229,gitcoin,Web3Foundation,2020Q2,2
17230,gitcoin,WeiLi512,2020Q4,1
17231,gitcoin,WestCoastWalker,2020Q3,1
17232,gitcoin,WilfredTA,2020Q4,1
17233,gitcoin,XhmikosR,2019Q4,1
17234,gitcoin,XhmikosR,2020Q2,2
17235,gitcoin,Xosten,2020Q4,1
17236,gitcoin,Xosten,2021Q1,1
17237,gitcoin,XuTPoBaH,2020Q2,2
17238,gitcoin,YalorMewn,2020Q3,1
17239,gitcoin,YalorMewn,2020Q4,1
17240,gitcoin,YaroShkvorets,2021Q2,1
17241,gitcoin,YaroShkvorets,2021Q4,1
17242,gitcoin,YaroShkvorets,2022Q2,1
17243,gitcoin,YorkSvit,2020Q4,1
17244,gitcoin,YorkSvit,2021Q1,1
17245,gitcoin,YukiPL,2022Q3,3
17246,gitcoin,YukiPL,2022Q4,2
17247,gitcoin,YukiPL,2023Q3,3
17248,gitcoin,YukiPL,2023Q4,17
17249,gitcoin,YuniorZen,2021Q3,1
17250,gitcoin,Zagorrrr,2022Q2,1
17251,gitcoin,ZakkMan,2023Q1,12
17252,gitcoin,ZakkMan,2023Q2,15
17253,gitcoin,ZeUs0666,2021Q2,1
17254,gitcoin,Zhevelt,2021Q3,1
17255,gitcoin,Zolmeister,2017Q4,2
17256,gitcoin,ZorphMaGorph,2020Q1,1
17257,gitcoin,ZxSix666,2023Q4,1
17258,gitcoin,aaayushsingh,2020Q2,1
17259,gitcoin,aahutsal,2020Q4,2
17260,gitcoin,aalberti333,2020Q2,1
17261,gitcoin,aalberti333,2020Q3,1
17262,gitcoin,aamustapha,2020Q3,2
17263,gitcoin,aamustapha,2020Q4,25
17264,gitcoin,aamustapha,2021Q1,11
17265,gitcoin,aamustapha-gitcoin,2020Q4,2
17266,gitcoin,aantonop,2020Q4,1
17267,gitcoin,aaryamannchallani,2020Q2,1
17268,gitcoin,aaryamannchallani,2020Q4,1
17269,gitcoin,aashutoshrathi,2018Q3,4
17270,gitcoin,aashutoshrathi,2018Q4,9
17271,gitcoin,aashutoshrathi,2019Q2,1
17272,gitcoin,abhiv2,2018Q3,2
17273,gitcoin,abitrolly,2017Q4,2
17274,gitcoin,abitrolly,2018Q1,3
17275,gitcoin,abitrolly,2018Q2,8
17276,gitcoin,abitrolly,2018Q3,2
17277,gitcoin,abitrolly,2018Q4,2
17278,gitcoin,abitrolly,2019Q1,5
17279,gitcoin,abitrolly,2019Q3,1
17280,gitcoin,abitrolly,2019Q4,1
17281,gitcoin,abitrolly,2020Q1,3
17282,gitcoin,abitrolly,2020Q2,1
17283,gitcoin,abitrolly,2021Q3,3
17284,gitcoin,abitrolly,2022Q4,2
17285,gitcoin,acolytec3,2019Q2,8
17286,gitcoin,acolytec3,2019Q3,9
17287,gitcoin,acolytec3,2019Q4,3
17288,gitcoin,acolytec3,2021Q1,2
17289,gitcoin,action-oss,2021Q2,1
17290,gitcoin,adamgall,2020Q4,1
17291,gitcoin,adamlaska,2023Q1,1
17292,gitcoin,adamskrodzki,2018Q4,2
17293,gitcoin,adamsoffer,2021Q3,1
17294,gitcoin,adenu2,2021Q1,2
17295,gitcoin,aderidwan98,2021Q4,1
17296,gitcoin,adetunjee,2020Q4,2
17297,gitcoin,adityaanandmc,2017Q4,1
17298,gitcoin,adrastee,2020Q4,1
17299,gitcoin,adrianhacker-pdx,2020Q2,1
17300,gitcoin,adriendarki,2020Q2,1
17301,gitcoin,adtac,2017Q4,3
17302,gitcoin,adteague,2022Q3,1
17303,gitcoin,aeither,2021Q3,2
17304,gitcoin,aeither,2021Q4,7
17305,gitcoin,aerokossa,2020Q4,1
17306,gitcoin,aeronye,2021Q4,1
17307,gitcoin,aesthytik,2019Q1,1
17308,gitcoin,aewens,2019Q4,2
17309,gitcoin,agbilotia1998,2019Q4,2
17310,gitcoin,agnelvishal,2020Q2,2
17311,gitcoin,agnelvishal,2020Q4,2
17312,gitcoin,agutsal,2019Q3,3
17313,gitcoin,agutsal,2019Q4,1
17314,gitcoin,ahmetoznar,2022Q3,1
17315,gitcoin,aj07,2020Q2,1
17316,gitcoin,aj07,2020Q3,1
17317,gitcoin,ajayns,2018Q3,3
17318,gitcoin,ajayns,2018Q4,2
17319,gitcoin,ajmachado,2019Q2,2
17320,gitcoin,ajnauleau,2018Q3,2
17321,gitcoin,akathm,2023Q2,4
17322,gitcoin,akru,2018Q3,1
17323,gitcoin,akru,2019Q3,1
17324,gitcoin,akru,2020Q3,2
17325,gitcoin,alegw,2018Q3,1
17326,gitcoin,alex-coinfund,2019Q1,1
17327,gitcoin,alexZielonko,2018Q3,2
17328,gitcoin,alexcpro,2021Q2,1
17329,gitcoin,alexdenko,2023Q4,1
17330,gitcoin,alexfisher,2020Q4,1
17331,gitcoin,alexvotofuture,2019Q1,4
17332,gitcoin,alexvotofuture,2019Q2,7
17333,gitcoin,alexvotofuture,2019Q3,6
17334,gitcoin,alexvotofuture,2019Q4,8
17335,gitcoin,alexvotofuture,2020Q1,5
17336,gitcoin,alexvotofuture,2020Q2,10
17337,gitcoin,alexvotofuture,2020Q4,2
17338,gitcoin,alexwaumann,2020Q3,1
17339,gitcoin,alfinal,2020Q2,1
17340,gitcoin,algae12,2017Q4,3
17341,gitcoin,alialiwa2005,2020Q1,1
17342,gitcoin,aliatiia,2020Q2,1
17343,gitcoin,aliatiia,2020Q3,2
17344,gitcoin,aliatiia,2020Q4,1
17345,gitcoin,aliatiia,2022Q1,1
17346,gitcoin,alirezapaslar,2020Q2,1
17347,gitcoin,alokeutpal,2023Q3,2
17348,gitcoin,alterisa,2020Q4,1
17349,gitcoin,alx,2017Q4,1
17350,gitcoin,alxcnwy,2020Q4,1
17351,gitcoin,aly0692,2019Q3,1
17352,gitcoin,amadeobrands,2020Q3,1
17353,gitcoin,aminah-io,2022Q3,26
17354,gitcoin,aminah-io,2022Q4,31
17355,gitcoin,aminah-io,2023Q1,8
17356,gitcoin,aminah-io,2023Q2,13
17357,gitcoin,aminah-io,2023Q3,31
17358,gitcoin,aminah-io,2023Q4,17
17359,gitcoin,aminlatifi,2021Q2,1
17360,gitcoin,aminlatifi,2023Q3,1
17361,gitcoin,amirfromtehran,2021Q4,1
17362,gitcoin,amirmabhout,2023Q2,2
17363,gitcoin,amrirhasan,2021Q2,1
17364,gitcoin,amsos,2020Q3,1
17365,gitcoin,amsos,2021Q4,1
17366,gitcoin,amta-hama,2020Q2,3
17367,gitcoin,anabelle666,2021Q1,1
17368,gitcoin,anansiy,2021Q1,1
17369,gitcoin,anataliocs,2019Q4,1
17370,gitcoin,ancho85,2021Q1,1
17371,gitcoin,andogro,2021Q3,1
17372,gitcoin,andreivladbrg,2023Q3,6
17373,gitcoin,andremury,2023Q4,3
17374,gitcoin,andresberejnoi,2019Q1,2
17375,gitcoin,andrewmcodes,2019Q1,2
17376,gitcoin,andrewmcodes,2019Q3,7
17377,gitcoin,andrewmcodes,2019Q4,53
17378,gitcoin,andrewmcodes,2020Q1,39
17379,gitcoin,andrewmcodes,2020Q2,43
17380,gitcoin,andrewmcodes,2020Q3,1
17381,gitcoin,androolloyd,2019Q3,13
17382,gitcoin,androolloyd,2019Q4,14
17383,gitcoin,androolloyd,2020Q1,8
17384,gitcoin,androolloyd,2020Q2,25
17385,gitcoin,androolloyd,2020Q3,13
17386,gitcoin,androolloyd,2020Q4,2
17387,gitcoin,androolloyd,2022Q4,1
17388,gitcoin,aneopsy,2020Q2,3
17389,gitcoin,anettrolikova,2020Q4,1
17390,gitcoin,anglinb,2017Q3,1
17391,gitcoin,anika98677,2020Q2,1
17392,gitcoin,anldrms,2020Q2,2
17393,gitcoin,anshumanv,2018Q3,1
17394,gitcoin,anshumanv,2018Q4,3
17395,gitcoin,anshumanv,2019Q1,2
17396,gitcoin,antisaa,2020Q4,1
17397,gitcoin,antonkulaga,2022Q1,2
17398,gitcoin,antonyip,2019Q1,2
17399,gitcoin,anubhavgirdhar,2020Q3,1
17400,gitcoin,aokisok,2019Q3,1
17401,gitcoin,apbendi,2020Q2,3
17402,gitcoin,apbendi,2020Q3,10
17403,gitcoin,apbendi,2020Q4,5
17404,gitcoin,apbendi,2021Q1,3
17405,gitcoin,apbendi,2022Q4,10
17406,gitcoin,apbendi,2023Q1,1
17407,gitcoin,apbendi,2023Q2,2
17408,gitcoin,apbendi,2023Q3,2
17409,gitcoin,appcast,2019Q2,1
17410,gitcoin,aqoleg,2020Q2,1
17411,gitcoin,aquiladev,2018Q4,1
17412,gitcoin,aquiladev,2021Q3,1
17413,gitcoin,arcology0,2022Q1,2
17414,gitcoin,arku,2019Q1,4
17415,gitcoin,arku,2019Q2,1
17416,gitcoin,arminius3,2019Q4,1
17417,gitcoin,armythai8710,2021Q1,1
17418,gitcoin,arp242,2019Q4,2
17419,gitcoin,artbynelly,2020Q2,2
17420,gitcoin,artofkot,2021Q1,1
17421,gitcoin,arun0930,2020Q1,2
17422,gitcoin,arun1595,2018Q2,31
17423,gitcoin,arun1595,2018Q3,18
17424,gitcoin,arun1595,2018Q4,3
17425,gitcoin,asac1111,2021Q1,1
17426,gitcoin,asawee,2020Q1,1
17427,gitcoin,asgeir-eth,2021Q4,1
17428,gitcoin,ashishv335,2023Q1,1
17429,gitcoin,asphyx1a,2019Q3,1
17430,gitcoin,atfornes,2020Q1,1
17431,gitcoin,atodorov,2019Q4,1
17432,gitcoin,atommicios,2020Q1,1
17433,gitcoin,atoulme,2020Q1,1
17434,gitcoin,atoulme,2020Q2,1
17435,gitcoin,atoulme,2021Q2,1
17436,gitcoin,aturX,2020Q2,1
17437,gitcoin,atvanguard,2018Q3,3
17438,gitcoin,atvanguard,2019Q2,1
17439,gitcoin,auryn-macmillan,2020Q2,2
17440,gitcoin,austintgriffith,2018Q4,5
17441,gitcoin,austintgriffith,2019Q2,2
17442,gitcoin,austintgriffith,2021Q3,1
17443,gitcoin,austintgriffith,2021Q4,2
17444,gitcoin,avikdutta111191,2022Q1,1
17445,gitcoin,avirajkhare00,2022Q3,1
17446,gitcoin,avive,2019Q2,1
17447,gitcoin,avive,2020Q2,1
17448,gitcoin,awzelene,2019Q2,1
17449,gitcoin,ayush-oberoi,2020Q4,1
17450,gitcoin,ayushch80,2022Q2,3
17451,gitcoin,azf20,2020Q3,1
17452,gitcoin,b-mueller,2019Q1,1
17453,gitcoin,b1dr,2020Q1,2
17454,gitcoin,baby636,2020Q4,1
17455,gitcoin,bacdayhx,2021Q1,1
17456,gitcoin,bakaoh,2018Q1,1
17457,gitcoin,bakaoh,2018Q2,3
17458,gitcoin,bakaoh,2019Q3,1
17459,gitcoin,baokiddy,2023Q2,6
17460,gitcoin,barbeque,2018Q4,1
17461,gitcoin,bard,2023Q2,2
17462,gitcoin,bard,2023Q3,61
17463,gitcoin,bard,2023Q4,39
17464,gitcoin,barisharslan,2022Q2,1
17465,gitcoin,barradeferru,2021Q2,1
17466,gitcoin,bdresser,2018Q3,2
17467,gitcoin,bdresser,2019Q1,1
17468,gitcoin,beastard1,2020Q2,3
17469,gitcoin,beepidibop,2021Q1,2
17470,gitcoin,bejarano-tech,2021Q1,1
17471,gitcoin,benjaminchodroff,2021Q3,1
17472,gitcoin,benoxmo,2020Q4,1
17473,gitcoin,bernardoaraujor,2021Q3,1
17474,gitcoin,bestape,2023Q3,1
17475,gitcoin,bgok,2021Q1,1
17476,gitcoin,bhargavaparoksham,2022Q1,9
17477,gitcoin,bhargavaparoksham,2022Q3,1
17478,gitcoin,bhargavaparoksham,2022Q4,40
17479,gitcoin,bhargavaparoksham,2023Q1,33
17480,gitcoin,bhargavaparoksham,2023Q2,37
17481,gitcoin,bhargavaparoksham,2023Q3,30
17482,gitcoin,bhargavaparoksham,2023Q4,38
17483,gitcoin,bhaveshAn,2019Q1,2
17484,gitcoin,bhenze,2018Q1,3
17485,gitcoin,biancasama,2021Q2,1
17486,gitcoin,bigbrodfids,2021Q1,1
17487,gitcoin,binaryflesh,2019Q2,1
17488,gitcoin,bitbeckers,2023Q1,3
17489,gitcoin,bitbeckers,2023Q2,1
17490,gitcoin,biuxmaster,2019Q4,3
17491,gitcoin,biuxmaster,2020Q1,4
17492,gitcoin,biuxmaster,2020Q2,3
17493,gitcoin,biuxmaster,2020Q4,1
17494,gitcoin,bkly1135,2020Q2,1
17495,gitcoin,blacknight2u,2021Q1,1
17496,gitcoin,blahkheart,2020Q2,3
17497,gitcoin,blahkheart,2022Q1,2
17498,gitcoin,blahkheart,2022Q2,4
17499,gitcoin,blairmaclennan,2021Q2,1
17500,gitcoin,blakeburrito,2021Q2,1
17501,gitcoin,bmann,2018Q3,1
17502,gitcoin,bmann,2019Q1,2
17503,gitcoin,bobjiang,2021Q3,2
17504,gitcoin,bobjiang,2021Q4,1
17505,gitcoin,bockp,2018Q2,1
17506,gitcoin,bocster,2020Q4,2
17507,gitcoin,boilerrat,2023Q3,2
17508,gitcoin,boilerrat,2023Q4,1
17509,gitcoin,bonustrack,2021Q3,1
17510,gitcoin,boudra,2023Q1,39
17511,gitcoin,boudra,2023Q2,55
17512,gitcoin,boudra,2023Q3,9
17513,gitcoin,boudra,2023Q4,43
17514,gitcoin,boyin0x,2022Q1,1
17515,gitcoin,branberrybrad,2021Q1,1
17516,gitcoin,bransbury,2017Q4,1
17517,gitcoin,brascoder,2018Q4,3
17518,gitcoin,brascoder,2019Q1,4
17519,gitcoin,brascoder,2019Q2,2
17520,gitcoin,brascoder,2019Q3,2
17521,gitcoin,brent920,2020Q1,1
17522,gitcoin,brentmartin,2021Q4,1
17523,gitcoin,brentmartin,2022Q1,5
17524,gitcoin,brentmartin,2022Q2,12
17525,gitcoin,brentmartin,2022Q3,8
17526,gitcoin,brentoneill,2018Q2,1
17527,gitcoin,broodj,2019Q2,1
17528,gitcoin,brudda5,2021Q1,4
17529,gitcoin,brunocalmels,2021Q2,1
17530,gitcoin,bsbeeks,2019Q2,1
17531,gitcoin,bugduino,2019Q2,1
17532,gitcoin,bugme-not,2021Q2,1
17533,gitcoin,bumi,2017Q4,3
17534,gitcoin,burz,2022Q3,2
17535,gitcoin,buynao,2022Q3,1
17536,gitcoin,bymoreee,2021Q3,2
17537,gitcoin,c-o-l-o-r,2018Q2,2
17538,gitcoin,c-o-l-o-r,2018Q4,1
17539,gitcoin,calchulus,2020Q1,3
17540,gitcoin,calebtuttle,2022Q4,1
17541,gitcoin,calicokittencat,2021Q1,1
17542,gitcoin,camronlevanger,2018Q4,1
17543,gitcoin,canokaue,2020Q4,1
17544,gitcoin,captnseagraves,2018Q3,15
17545,gitcoin,captnseagraves,2018Q4,41
17546,gitcoin,captnseagraves,2019Q1,8
17547,gitcoin,captnseagraves,2021Q3,1
17548,gitcoin,carlbarrdahl,2023Q1,1
17549,gitcoin,carlbarrdahl,2023Q2,5
17550,gitcoin,carlbarrdahl,2023Q3,2
17551,gitcoin,carlbarrdahl,2023Q4,29
17552,gitcoin,carletex,2021Q3,3
17553,gitcoin,cassidypignatello,2018Q1,3
17554,gitcoin,catageek,2017Q4,2
17555,gitcoin,cb362271,2020Q4,1
17556,gitcoin,cbtahar,2019Q2,1
17557,gitcoin,ccerv1,2023Q4,1
17558,gitcoin,cd10012,2018Q1,1
17559,gitcoin,cdmullins69,2021Q1,1
17560,gitcoin,ceresstation,2018Q2,5
17561,gitcoin,ceresstation,2018Q3,9
17562,gitcoin,ceresstation,2018Q4,10
17563,gitcoin,ceresstation,2019Q1,4
17564,gitcoin,ceresstation,2019Q2,7
17565,gitcoin,ceresstation,2019Q3,1
17566,gitcoin,ceresstation,2019Q4,1
17567,gitcoin,ceresstation,2020Q1,2
17568,gitcoin,ceresstation,2020Q2,2
17569,gitcoin,ceresstation,2020Q3,4
17570,gitcoin,ceresstation,2020Q4,1
17571,gitcoin,cervoneluca,2020Q1,8
17572,gitcoin,cgewecke,2017Q4,1
17573,gitcoin,chaosharmonic,2021Q1,1
17574,gitcoin,charlie4biz,2019Q1,1
17575,gitcoin,charlie4biz,2019Q2,3
17576,gitcoin,charlieknoll,2017Q4,1
17577,gitcoin,chartreuse-man,2020Q3,1
17578,gitcoin,chase1745,2019Q2,1
17579,gitcoin,cheneveld,2017Q4,5
17580,gitcoin,chibie,2020Q3,7
17581,gitcoin,chibie,2020Q4,32
17582,gitcoin,chibie,2021Q1,34
17583,gitcoin,chibie,2021Q2,26
17584,gitcoin,chibie,2021Q3,29
17585,gitcoin,chibie,2021Q4,19
17586,gitcoin,chibie,2022Q1,35
17587,gitcoin,chibie,2022Q2,43
17588,gitcoin,chibie,2022Q3,36
17589,gitcoin,chibie,2022Q4,19
17590,gitcoin,chibie,2023Q1,30
17591,gitcoin,chibie,2023Q2,28
17592,gitcoin,chiptus,2018Q4,1
17593,gitcoin,chiricoo,2021Q2,1
17594,gitcoin,chloethedev,2020Q3,1
17595,gitcoin,choochootrain,2017Q4,1
17596,gitcoin,chrishobcroft,2018Q2,2
17597,gitcoin,chrishobcroft,2018Q3,1
17598,gitcoin,ciciaran,2021Q3,1
17599,gitcoin,cifvts,2017Q3,1
17600,gitcoin,cing01,2023Q3,1
17601,gitcoin,ckhatri,2018Q1,1
17602,gitcoin,ckouder,2021Q2,1
17603,gitcoin,claberus,2020Q4,1
17604,gitcoin,cmckee-dev,2019Q3,1
17605,gitcoin,cmckee-dev,2019Q4,14
17606,gitcoin,cmditch,2019Q2,1
17607,gitcoin,coburn24,2022Q1,1
17608,gitcoin,codenamejason,2020Q1,1
17609,gitcoin,codenamejason,2021Q3,20
17610,gitcoin,codenamejason,2021Q4,30
17611,gitcoin,codenamejason,2022Q1,27
17612,gitcoin,codenamejason,2022Q2,26
17613,gitcoin,codenamejason,2022Q3,42
17614,gitcoin,codenamejason,2022Q4,39
17615,gitcoin,codenamejason,2023Q1,28
17616,gitcoin,codenamejason,2023Q2,46
17617,gitcoin,codenamejason,2023Q3,58
17618,gitcoin,codenamejason,2023Q4,42
17619,gitcoin,codepirateAd,2022Q1,1
17620,gitcoin,coderberry,2018Q1,24
17621,gitcoin,coderberry,2018Q2,33
17622,gitcoin,coderberry,2018Q3,38
17623,gitcoin,coderberry,2018Q4,49
